SFTGCODE,YEAR,CNSIMR,XXXCIMR,"SFTPUHVL (ETH,REV,REG,GEN)","SFTPUHV3 (ETH,REV,REG) ","SFTPUHV4 (ETH,REV,GEN)",,
GRG ,2006,18,0.721686747,8,8,8,,
GRG ,2007,17.4,0.706408952,4,4,4,,
GRG ,2008,16.8,0.692529922,0,0,0,,
GRG ,2009,16.2,0.692274861,0,0,0,,
GRG ,2010,15.7,0.69152692,0,0,0,,
GRG ,2011,15.2,0.687981859,0,0,0,,
GRG ,2012,14.7,0.690823529,0,0,0,,
GUA ,1955,134.8,1.362915045,0,0,0,,
GUA ,1956,132.6,1.371895695,0,0,0,,
GUA ,1957,130.4,1.363493724,0,0,0,,
GUA ,1958,128.2,1.409790979,0,0,0,,
GUA ,1959,126,1.378144826,0,0,0,,
GUA ,1960,123.9,1.26162465,0,0,0,,
GUA ,1961,121.6,1.022754995,0,0,0,,
GUA ,1962,119.3,1.028263679,0,0,0,,
GUA ,1963,117.1,1.040415704,0,0,0,,
GUA ,1964,115,1.016715309,0,0,0,,
GUA ,1965,112.6,1.004414322,0,0,0,,
GUA ,1966,110.2,1.008098833,2,2,2,,
GUA ,1967,107.7,1.046430306,4,4,4,,
GUA ,1968,105.4,1.024456654,7,7,7,,
GUA ,1969,103,1.022835584,10,10,10,,
GUA ,1970,100.8,1.035457348,13,13,13,,
GUA ,1971,98.3,1.044688878,16,16,16,,
GUA ,1972,95.9,1.084718923,19,19,19,,
GUA ,1973,93.6,1.094928935,22,22,22,,
GUA ,1974,90.4,1.094687102,25,25,25,,
GUA ,1975,87.3,1.079750046,28,28,28,,
GUA ,1976,84,1,31,31,31,,
GUA ,1977,81,0.998088897,34,34,34,,
GUA ,1978,78,1.028627968,37,37,37,,
GUA ,1979,75.1,1.035290874,41,41,41,,
GUA ,1980,77.6,1.132822198,45,45,45,,
GUA ,1981,73.2,1.129475309,47,47,47,,
GUA ,1982,72.7,1.187648068,49,49,49,,
GUA ,1983,72.2,1.227407974,50,50,50,,
GUA ,1984,71.7,1.259109667,50,50,50,,
GUA ,1985,68.9,1.239079633,51,51,51,,
GUA ,1986,66.3,1.257305503,52,52,52,,
GUA ,1987,63.7,1.245892019,53,53,53,,
GUA ,1988,61.2,1.233279613,54,54,54,,
GUA ,1989,58.9,1.259497057,55,55,55,,
GUA ,1990,56.6,1.256888889,56,56,56,,
GUA ,1991,54.4,1.22515213,57,57,57,,
GUA ,1992,52.2,1.263667151,58,58,58,,
GUA ,1993,50.2,1.231844946,59,59,59,,
GUA ,1994,48.3,1.2077597,59,59,59,,
GUA ,1995,46.4,1.201503175,56,56,56,,
GUA ,1996,44.5,1.182289589,53,53,53,,
GUA ,1997,42.6,1.227469047,49,49,49,,
GUA ,1998,40.9,1.220480669,45,45,45,,
GUA ,1999,39.2,1.203439275,42,42,42,,
GUA ,2000,37.6,1.165684145,38,38,38,,
GUA ,2001,36.4,1.187520418,34,34,34,,
GUA ,2002,35.2,1.194227504,30,30,30,,
GUA ,2003,34,1.202970297,26,26,26,,
GUA ,2004,32.9,1.199344023,22,22,22,,
GUA ,2005,31.8,1.191616767,18,18,18,,
GUA ,2006,30.8,1.236546185,14,14,14,,
GUA ,2007,29.8,1.211393693,10,10,10,,
GUA ,2008,28.8,1.188196451,6,6,6,,
GUA ,2009,27.8,1.188220231,2,2,2,,
GUA ,2010,26.9,1.187555163,1,1,1,,
GUA ,2011,26,1.180045352,0,0,0,,
GUA ,2012,25.2,1.184,0,0,0,,
GUI ,1959,208.7,2.282323343,0,0,0,,
GUI ,1960,204.8,2.086172651,0,0,0,,
GUI ,1961,201,1.691104101,0,0,0,,
GUI ,1962,197.3,1.700129255,0,0,0,,
GUI ,1963,193.6,1.719932492,0,0,0,,
GUI ,1964,190,1.68046343,0,0,0,,
GUI ,1965,186.5,1.662906318,0,0,0,,
GUI ,1966,183,1.674307939,0,0,0,,
GUI ,1967,179.5,1.743759106,0,0,0,,
GUI ,1968,176.1,1.712840959,0,0,0,,
GUI ,1969,172.8,1.715746624,0,0,0,,
GUI ,1970,169.5,1.742446043,0,0,0,,
GUI ,1971,166.3,1.767575323,0,0,0,,
GUI ,1972,163.2,1.845492591,0,0,0,,
GUI ,1973,160,1.872141311,0,0,0,,
GUI ,1974,157,1.901980978,0,0,0,,
GUI ,1975,154,1.905215616,0,0,0,,
GUI ,1976,151,1.797001428,0,0,0,,
GUI ,1977,148.1,1.826151285,0,0,0,,
GUI ,1978,145.3,1.916226913,0,0,0,,
GUI ,1979,142.4,1.963606286,0,0,0,,
GUI ,1980,139.7,2.040014604,0,0,0,,
GUI ,1981,137,2.11404321,0,0,0,,
GUI ,1982,134.3,2.19475533,0,0,0,,
GUI ,1983,131.7,2.239564737,0,0,0,,
GUI ,1984,129.2,2.268153481,0,0,0,,
GUI ,1985,126.7,2.27664929,0,0,0,,
GUI ,1986,124.2,2.356166983,0,0,0,,
GUI ,1987,121.8,2.381651017,0,0,0,,
GUI ,1988,119.4,2.405116841,0,0,0,,
GUI ,1989,117.1,2.505510968,0,0,0,,
GUI ,1990,114.8,2.551111111,0,0,0,,
GUI ,1991,112.6,2.537525355,0,0,0,,
GUI ,1992,110.4,2.670778907,0,0,0,,
GUI ,1993,108.3,2.656526006,0,0,0,,
GUI ,1994,106.2,2.658823529,0,0,0,,
GUI ,1995,102.8,2.664247765,0,0,0,,
GUI ,1996,99.5,2.646456588,0,0,0,,
GUI ,1997,96.4,2.774258566,0,0,0,,
GUI ,1998,93.3,2.78519182,0,0,0,,
GUI ,1999,90.3,2.773836942,0,0,0,,
GUI ,2000,87.5,2.71362085,2,2,2,,
GUI ,2001,84.7,2.767069585,4,4,4,,
GUI ,2002,82,2.784380306,4,4,4,,
GUI ,2003,79.4,2.8072843,4,4,4,,
GUI ,2004,76.8,2.800291545,4,4,4,,
GUI ,2005,74.4,2.783308383,4,4,4,,
GUI ,2006,72,2.890763052,4,4,4,,
GUI ,2007,69.7,2.834587996,4,4,4,,
GUI ,2008,67.4,2.78208832,4,4,4,,
GUI ,2009,65.2,2.783610755,4,4,4,,
GUI ,2010,63.1,2.784201236,4,4,4,,
GUI ,2011,61,2.767800454,4,4,4,,
GUI ,2012,59,2.778352941,4,4,4,,
GUY ,1966,74.7,0.683779456,0,0,0,,
GUY ,1967,73.6,0.715007285,0,0,0,,
GUY ,1968,72.5,0.705012885,0,0,0,,
GUY ,1969,71.4,0.708796664,0,0,0,,
GUY ,1970,70.3,0.722404933,0,0,0,,
GUY ,1971,69.2,0.735852064,0,0,0,,
GUY ,1972,68.2,0.77129284,0,0,0,,
GUY ,1973,67.1,0.785400948,0,0,0,,
GUY ,1974,66.1,0.800751197,0,0,0,,
GUY ,1975,65,0.80467735,0,0,0,,
GUY ,1976,64,0.761780105,0,0,0,,
GUY ,1977,63,0.776770853,0,0,0,,
GUY ,1978,62,0.8176781,3,3,0,,
GUY ,1979,61,0.840501792,6,6,0,,
GUY ,1980,60.4,0.882657904,8,8,0,,
GUY ,1981,59.3,0.915123457,8,8,0,,
GUY ,1982,58.5,0.95596765,8,8,0,,
GUY ,1983,57.8,0.982062399,8,8,0,,
GUY ,1984,57,1.000790236,8,8,0,,
GUY ,1985,56.1,1.009167715,8,8,0,,
GUY ,1986,55.6,1.055028463,8,8,0,,
GUY ,1987,55.2,1.078834116,8,8,0,,
GUY ,1988,54.5,1.098106366,8,8,0,,
GUY ,1989,54,1.156126271,8,8,0,,
GUY ,1990,53.5,1.188666667,8,8,0,,
GUY ,1991,53,1.195176921,8,8,0,,
GUY ,1992,52.5,1.270924045,8,8,0,,
GUY ,1993,52,1.276251227,5,5,0,,
GUY ,1994,51.5,1.289862328,2,2,0,,
GUY ,1995,51.1,1.325126344,0,0,0,,
GUY ,1996,50.5,1.342108762,0,0,0,,
GUY ,1997,50,1.439389577,0,0,0,,
GUY ,1998,49.6,1.479325272,0,0,0,,
GUY ,1999,49.1,1.507139567,0,0,0,,
GUY ,2000,48.5,1.505739994,0,0,0,,
GUY ,2001,48,1.569095067,0,0,0,,
GUY ,2002,47.6,1.615959253,0,0,0,,
GUY ,2003,47.1,1.663719943,0,0,0,,
GUY ,2004,45.6,1.661443149,0,0,0,,
GUY ,2005,44.2,1.655688623,0,0,0,,
GUY ,2006,42.9,1.723694779,0,0,0,,
GUY ,2007,41.6,1.694404883,0,0,0,,
GUY ,2008,40.4,1.665703673,0,0,0,,
GUY ,2009,39.1,1.669227486,0,0,0,,
GUY ,2010,37.9,1.672109444,0,0,0,,
GUY ,2011,36.8,1.667120181,0,0,0,,
GUY ,2012,35.6,1.674823529,0,0,0,,
HAI ,1955,175.2,1.770758579,0,0,0,,
HAI ,1956,173.9,1.799254967,0,0,0,,
HAI ,1957,172.6,1.805543933,0,0,0,,
HAI ,1958,171.3,1.884158416,0,0,0,,
HAI ,1959,169.9,1.858893021,0,0,0,,
HAI ,1960,168.6,1.717647059,0,0,0,,
HAI ,1961,167.3,1.407192429,0,0,0,,
HAI ,1962,165.9,1.429900905,0,0,0,,
HAI ,1963,167.9,1.491739208,0,0,0,,
HAI ,1964,163.3,1.444238083,0,0,0,,
HAI ,1965,161.9,1.443884603,0,0,0,,
HAI ,1966,159,1.455227637,0,0,0,,
HAI ,1967,155.6,1.511316173,0,0,0,,
HAI ,1968,152.5,1.482471921,0,0,0,,
HAI ,1969,149.3,1.481930103,0,0,0,,
HAI ,1970,146,1.500822199,0,0,0,,
HAI ,1971,145.4,1.545353101,0,0,0,,
HAI ,1972,143.6,1.62425065,0,0,0,,
HAI ,1973,141.8,1.658887524,0,0,0,,
HAI ,1974,140,1.696734719,0,0,0,,
HAI ,1975,138.3,1.711192229,0,0,0,,
HAI ,1976,136.6,1.624940505,0,0,0,,
HAI ,1977,134.8,1.662536219,0,0,0,,
HAI ,1978,133.2,1.756596306,0,0,0,,
HAI ,1979,131.5,1.812517232,0,0,0,,
HAI ,1980,129.8,1.895874407,0,0,0,,
HAI ,1981,126.4,1.95,0,0,0,,
HAI ,1982,123,2.009312965,0,0,0,,
HAI ,1983,119.7,2.035025079,0,0,0,,
HAI ,1984,116.5,2.045482483,0,0,0,,
HAI ,1985,113.4,2.037569657,0,0,0,,
HAI ,1986,110.3,2.092979127,0,0,0,,
HAI ,1987,107.3,2.099374022,0,0,0,,
HAI ,1988,104.4,2.103545528,0,0,0,,
HAI ,1989,101.6,2.174210808,0,0,0,,
HAI ,1990,98.8,2.196222222,0,0,0,,
HAI ,1991,96,2.163398693,4,4,0,,
HAI ,1992,93.2,2.254958878,4,4,0,,
HAI ,1993,90.5,2.221295388,4,4,0,,
HAI ,1994,87.9,2.201001252,4,4,0,,
HAI ,1995,85.4,2.213036154,4,4,0,,
HAI ,1996,82.9,2.20529185,4,4,0,,
HAI ,1997,80.5,2.318744601,4,4,0,,
HAI ,1998,78.2,2.334676817,4,4,0,,
HAI ,1999,75.9,2.331951482,7,7,0,,
HAI ,2000,73.7,2.2879305,10,10,0,,
HAI ,2001,71.6,2.339104868,10,10,0,,
HAI ,2002,69.6,2.364006791,10,10,0,,
HAI ,2003,67.7,2.393564356,10,10,0,,
HAI ,2004,65.8,2.398323615,10,10,0,,
HAI ,2005,64,2.394835329,10,10,0,,
HAI ,2006,62.2,2.498393574,6,6,0,,
HAI ,2007,60.5,2.46103764,6,6,0,,
HAI ,2008,58.8,2.427156418,6,6,0,,
HAI ,2009,57.2,2.439607341,6,6,0,,
HAI ,2010,77.3,3.409532215,6,6,0,,
HAI ,2011,54,2.449886621,6,6,0,,
HAI ,2012,52.4,2.467764706,6,6,0,,
HON ,1955,146.7,1.482488503,0,0,0,,
HON ,1956,144.8,1.498137417,0,0,0,,
HON ,1957,142.9,1.494665272,0,0,0,,
HON ,1958,141,1.551045105,0,0,0,,
HON ,1959,139.1,1.521548895,0,0,0,,
HON ,1960,137.2,1.397504456,0,0,0,,
HON ,1961,135.3,1.138254469,0,0,0,,
HON ,1962,132.8,1.144420508,0,0,0,,
HON ,1963,130.3,1.157399183,0,0,0,,
HON ,1964,127.8,1.130273282,0,0,0,,
HON ,1965,125.3,1.117313952,0,0,0,,
HON ,1966,122.8,1.123678792,0,0,0,,
HON ,1967,120.3,1.168334143,0,0,0,,
HON ,1968,117.8,1.145329897,0,0,0,,
HON ,1969,115.3,1.144459889,0,0,0,,
HON ,1970,112.8,1.15950668,0,0,0,,
HON ,1971,110.4,1.172963494,0,0,0,,
HON ,1972,107.9,1.220563285,0,0,0,,
HON ,1973,105.5,1.233666725,0,0,0,,
HON ,1974,103,1.248076574,0,0,0,,
HON ,1975,95,1.175524346,0,0,0,,
HON ,1976,87.6,1.042717754,0,0,0,,
HON ,1977,80.8,0.996239443,0,0,0,,
HON ,1978,74.5,0.98298153,0,0,0,,
HON ,1979,68.7,0.947201544,0,0,0,,
HON ,1980,63.4,0.925155166,0,0,0,,
HON ,1981,58.4,0.90154321,0,0,0,,
HON ,1982,53.9,0.88015685,0,0,0,,
HON ,1983,51.5,0.875796991,0,0,0,,
HON ,1984,49.2,0.864694003,0,0,0,,
HON ,1985,47.1,0.84630595,0,0,0,,
HON ,1986,45,0.854079696,0,0,0,,
HON ,1987,43,0.841744914,0,0,0,,
HON ,1988,41.2,0.828968574,0,0,0,,
HON ,1989,39.4,0.842161584,0,0,0,,
HON ,1990,38.4,0.853777778,0,0,0,,
HON ,1991,37.5,0.845616408,0,0,0,,
HON ,1992,36.6,0.886066763,0,0,0,,
HON ,1993,35.8,0.877085378,0,0,0,,
HON ,1994,34.5,0.86232791,0,0,0,,
HON ,1995,33.2,0.860178826,0,0,0,,
HON ,1996,32.2,0.856269113,0,0,0,,
HON ,1997,31.3,0.899798445,0,0,0,,
HON ,1998,32.6,0.973876698,0,0,0,,
HON ,1999,29.9,0.917549516,0,0,0,,
HON ,2000,28.4,0.879925535,0,0,0,,
HON ,2001,27.5,0.899379288,0,0,0,,
HON ,2002,26.7,0.907300509,0,0,0,,
HON ,2003,25.9,0.916902405,0,0,0,,
HON ,2004,25.2,0.917638484,0,0,0,,
HON ,2005,24.4,0.914296407,0,0,0,,
HON ,2006,23.7,0.952208835,0,0,0,,
HON ,2007,23,0.936317396,0,0,0,,
HON ,2008,22.3,0.921584812,0,0,0,,
HON ,2009,21.7,0.925309432,0,0,0,,
HON ,2010,21,0.928508385,0,0,0,,
HON ,2011,20.4,0.926984127,0,0,0,,
HON ,2012,19.9,0.934117647,0,0,0,,
HUN ,1955,71.9,0.727144085,0,0,0,,
HUN ,1956,70.5,0.729511589,4,4,4,,
HUN ,1957,75.7,0.791317992,7,7,4,,
HUN ,1958,69.7,0.766336634,7,7,4,,
HUN ,1959,62.8,0.687158171,7,7,4,,
HUN ,1960,57.1,0.581308887,7,7,4,,
HUN ,1961,52.9,0.444752892,7,7,4,,
HUN ,1962,57.4,0.4948729,7,7,4,,
HUN ,1963,46.7,0.414549654,7,7,4,,
HUN ,1964,40,0.353763156,7,7,4,,
HUN ,1965,38.8,0.346011504,7,7,4,,
HUN ,1966,38.4,0.351407001,7,7,4,,
HUN ,1967,37,0.359397766,7,7,4,,
HUN ,1968,35.8,0.3481305,7,7,4,,
HUN ,1969,35.7,0.354447975,7,7,4,,
HUN ,1970,35.9,0.368961973,7,7,4,,
HUN ,1971,35.1,0.37302726,3,3,0,,
HUN ,1972,33.2,0.375523131,0,0,0,,
HUN ,1973,33.8,0.395391004,0,0,0,,
HUN ,1974,34.3,0.415581269,0,0,0,,
HUN ,1975,32.8,0.405865248,0,0,0,,
HUN ,1976,29.8,0.354593051,0,0,0,,
HUN ,1977,26.2,0.323038037,0,0,0,,
HUN ,1978,24.4,0.321899736,0,0,0,,
HUN ,1979,24,0.330851944,0,0,0,,
HUN ,1980,23.2,0.338809785,0,0,0,,
HUN ,1981,20.8,0.320987654,0,0,0,,
HUN ,1982,20,0.326770689,0,0,0,,
HUN ,1983,19,0.323046842,0,0,0,,
HUN ,1984,20.4,0.358240407,0,0,0,,
HUN ,1985,20.4,0.366708611,0,0,0,,
HUN ,1986,19,0.360531309,0,0,0,,
HUN ,1987,17.3,0.338419405,0,0,0,,
HUN ,1988,15.8,0.3182917,0,0,0,,
HUN ,1989,15.7,0.336008561,0,0,0,,
HUN ,1990,15,0.333111111,0,0,0,,
HUN ,1991,15.7,0.353166554,0,0,0,,
HUN ,1992,13.8,0.334300919,0,0,0,,
HUN ,1993,12.2,0.300294406,0,0,0,,
HUN ,1994,11.5,0.287108886,0,0,0,,
HUN ,1995,10.5,0.271867306,0,0,0,,
HUN ,1996,10.6,0.280813722,0,0,0,,
HUN ,1997,9.6,0.276993953,0,0,0,,
HUN ,1998,9.5,0.28481863,0,0,0,,
HUN ,1999,8.3,0.255181944,0,0,0,,
HUN ,2000,9.3,0.289792119,0,0,0,,
HUN ,2001,9,0.294348252,0,0,0,,
HUN ,2002,7.1,0.242444822,0,0,0,,
HUN ,2003,7.2,0.254596888,0,0,0,,
HUN ,2004,6.6,0.240524781,0,0,0,,
HUN ,2005,6.3,0.235404192,0,0,0,,
HUN ,2006,5.8,0.231726908,0,0,0,,
HUN ,2007,5.8,0.23723296,0,0,0,,
HUN ,2008,5.6,0.232769294,0,0,0,,
HUN ,2009,5.5,0.235168587,0,0,0,,
HUN ,2010,5.4,0.237422771,0,0,0,,
HUN ,2011,5.3,0.240816327,0,0,0,,
HUN ,2012,5.2,0.246588235,0,0,0,,
IND ,1955,162.1,1.638348411,9,9,9,,
IND ,1956,159.8,1.65366308,11,11,11,,
IND ,1957,157.5,1.647803347,13,13,13,,
IND ,1958,155.2,1.707810781,15,15,15,,
IND ,1959,153,1.673156859,15,15,15,,
IND ,1960,150.7,1.534810288,15,15,15,,
IND ,1961,148.4,1.248370137,12,12,12,,
IND ,1962,146.1,1.259026282,9,9,9,,
IND ,1963,143.8,1.277580387,6,6,6,,
IND ,1964,141.6,1.251879367,6,6,6,,
IND ,1965,139.3,1.241985107,6,6,6,,
IND ,1966,137,1.253626173,6,6,6,,
IND ,1967,134.7,1.308402137,10,10,10,,
IND ,1968,132.4,1.287693879,14,14,14,,
IND ,1969,130.1,1.292096902,18,18,18,,
IND ,1970,127.9,1.314080164,22,22,22,,
IND ,1971,125.6,1.334502365,24,24,24,,
IND ,1972,123.3,1.394525506,22,22,22,,
IND ,1973,121,1.415569983,20,20,20,,
IND ,1974,118.7,1.438541225,20,20,20,,
IND ,1975,116.5,1.440945369,20,20,20,,
IND ,1976,114.2,1.358400762,20,20,20,,
IND ,1977,111.9,1.379446397,20,20,20,,
IND ,1978,109.6,1.44591029,20,20,20,,
IND ,1979,107.3,1.479459609,20,20,20,,
IND ,1980,105,1.533844469,20,20,20,,
IND ,1981,102.8,1.585648148,20,20,20,,
IND ,1982,100.5,1.641532555,16,16,16,,
IND ,1983,98.2,1.669472074,14,14,14,,
IND ,1984,95.9,1.684256739,12,12,12,,
IND ,1985,93.6,1.682904907,12,12,12,,
IND ,1986,91.3,1.733206831,12,12,12,,
IND ,1987,89.1,1.742175274,16,16,16,,
IND ,1988,86.8,1.748186946,20,20,20,,
IND ,1989,84.5,1.8082397,24,24,24,,
IND ,1990,82.2,1.826888889,28,28,28,,
IND ,1991,79.9,1.801442416,32,32,32,,
IND ,1992,78.5,1.899854862,35,35,35,,
IND ,1993,77.2,1.893523062,37,37,37,,
IND ,1994,75.8,1.898372966,41,41,41,,
IND ,1995,74.5,1.931320461,45,45,45,,
IND ,1996,73.2,1.947081505,49,49,49,,
IND ,1997,72,2.07169594,53,53,53,,
IND ,1998,70.7,2.1107628,55,55,55,,
IND ,1999,69.5,2.133271918,57,57,57,,
IND ,2000,68.3,2.117902575,57,57,57,,
IND ,2001,66.1,2.158118262,57,57,57,,
IND ,2002,63.9,2.170458404,57,57,57,,
IND ,2003,61.9,2.187057992,57,57,57,,
IND ,2004,59.9,2.181122449,57,57,57,,
IND ,2005,57.9,2.167290419,57,57,57,,
IND ,2006,56,2.25060241,57,57,57,,
IND ,2007,54.2,2.20671414,58,58,58,,
IND ,2008,52.5,2.165910029,60,60,60,,
IND ,2009,50.8,2.167306872,60,60,60,,
IND ,2010,49.1,2.168137688,60,60,60,,
IND ,2011,47.6,2.157369615,59,59,59,,
IND ,2012,46.1,2.168,58,58,58,,
INS ,1955,167,1.687875878,23,23,23,,
INS ,1956,164.7,1.704366722,25,25,25,,
INS ,1957,162.2,1.696966527,28,28,27,,
INS ,1958,159.7,1.756545655,31,31,29,,
INS ,1959,157.5,1.723036535,34,34,31,,
INS ,1960,154.8,1.577183601,33,33,30,,
INS ,1961,152,1.278654048,32,32,29,,
INS ,1962,149.4,1.287203792,32,32,29,,
INS ,1963,146.8,1.303606324,32,32,29,,
INS ,1964,144.1,1.27460865,31,31,28,,
INS ,1965,142.5,1.27096803,34,29,31,,
INS ,1966,149.6,1.369206131,36.5,27,33.5,,
INS ,1967,136,1.321029626,36.5,27,33.5,,
INS ,1968,133.2,1.295667817,36.5,27,33.5,,
INS ,1969,130.5,1.295472597,35.5,26,32.5,,
INS ,1970,127.7,1.312435766,33.5,24,30.5,,
INS ,1971,124.9,1.327381901,32.5,23,29.5,,
INS ,1972,122.1,1.380952381,29.5,20,27.5,,
INS ,1973,119.3,1.395098555,26.5,17,25.5,,
INS ,1974,116.4,1.410674259,23.5,14,23.5,,
INS ,1975,113.6,1.40543216,25,14,25,,
INS ,1976,112.1,1.333531652,26.5,14,26.5,,
INS ,1977,109,1.343690278,29.5,16,29.5,,
INS ,1978,105.9,1.397097625,32.5,18,32.5,,
INS ,1979,102.8,1.417287014,35,19,35,,
INS ,1980,99.8,1.457174151,32.5,20,32.5,,
INS ,1981,95,1.466203704,30,21,30,,
INS ,1982,90.7,1.481251532,29,19,29,,
INS ,1983,86.5,1.470883278,28,17,28,,
INS ,1984,82.5,1.449468786,27.5,16,27.5,,
INS ,1985,78.8,1.415603092,27.5,16,27.5,,
INS ,1986,75.1,1.425616698,27.5,16,27.5,,
INS ,1987,71.7,1.402190923,29,17,29,,
INS ,1988,68.4,1.377518131,30,18,30,,
INS ,1989,65.2,1.396040664,31,19,31,,
INS ,1990,62.2,1.382666667,29.5,19,29.5,,
INS ,1991,59.4,1.337615506,28,19,28,,
INS ,1992,56.6,1.369617804,25.5,17,25.5,,
INS ,1993,54,1.324828263,22.5,15,22.5,,
INS ,1994,51.1,1.279849812,20,14,20,,
INS ,1995,48.4,1.254373461,17.5,13,17.5,,
INS ,1996,46.8,1.245047201,15.5,12,15.5,,
INS ,1997,45.3,1.303771955,15.5,13,15.5,,
INS ,1998,43.8,1.307359307,17.5,16,17.5,,
INS ,1999,42.3,1.299247659,20,19,20,,
INS ,2000,40.9,1.269624573,21,20,21,,
INS ,2001,39.6,1.292061418,22,21,22,,
INS ,2002,38.2,1.297792869,22.5,22,22.5,,
INS ,2003,36.9,1.305869873,23.5,23,23.5,,
INS ,2004,36.4,1.325801749,24.5,24,24.5,,
INS ,2005,34.5,1.29004491,24.5,24,24.5,,
INS ,2006,33.3,1.336947791,22.5,22,22.5,,
INS ,2007,32.2,1.308240081,22,22,22,,
INS ,2008,31,1.281056542,22,22,22,,
INS ,2009,30,1.279556125,22,22,22,,
INS ,2010,28.9,1.277140335,22,22,22,,
INS ,2011,28,1.267573696,22,22,22,,
INS ,2012,27,1.270117647,20,20,20,,
IRE ,1955,36.7,0.37135493,0,0,0,,
IRE ,1956,35.6,0.368274007,0,0,0,,
IRE ,1957,33.1,0.34623431,0,0,0,,
IRE ,1958,35.4,0.389878988,0,0,0,,
IRE ,1959,32,0.350251586,0,0,0,,
IRE ,1960,29.3,0.298039216,0,0,0,,
IRE ,1961,30.5,0.256908517,0,0,0,,
IRE ,1962,29.1,0.251012495,0,0,0,,
IRE ,1963,26.6,0.2361876,0,0,0,,
IRE ,1964,26.7,0.236313788,0,0,0,,
IRE ,1965,25.3,0.225175012,0,0,0,,
IRE ,1966,25,0.228323038,0,0,0,,
IRE ,1967,24.4,0.23729966,0,0,0,,
