SFTGCODE,SFTGNAME,YEAR,CNSIMR,XXXCIMR
BFO,Burkina Faso,1976,140.8,1.6886996161
BFO,Burkina Faso,1977,138.8,1.7107453301
BFO,Burkina Faso,1978,136.8,1.8040897098
BFO,Burkina Faso,1979,134.8,1.8578715192
BFO,Burkina Faso,1980,132.6,1.9358890106
BFO,Burkina Faso,1981,130.4,2.012191358
BFO,Burkina Faso,1982,128.3,2.0955804264
BFO,Burkina Faso,1983,126.2,2.1452010542
BFO,Burkina Faso,1984,124.2,2.180525068
BFO,Burkina Faso,1985,122.2,2.1966388065
BFO,Burkina Faso,1986,120.3,2.2742057489
BFO,Burkina Faso,1987,118.4,2.3002915452
BFO,Burkina Faso,1988,116.5,2.3390545017
BFO,Burkina Faso,1989,114.8,2.456928839
BFO,Burkina Faso,1990,113.2,2.5151111111
BFO,Burkina Faso,1991,111.6,2.5052749719
BFO,Burkina Faso,1992,110.0,2.6615868408
BFO,Burkina Faso,1993,108.4,2.6602060844
BFO,Burkina Faso,1994,106.8,2.67359199
BFO,Burkina Faso,1995,105.5,2.7201030928
BFO,Burkina Faso,1996,104.3,2.7459502173
BFO,Burkina Faso,1997,103.0,2.8934794829
BFO,Burkina Faso,1998,101.6,3.012001778
BFO,Burkina Faso,1999,100.3,3.0809150929
BFO,Burkina Faso,2000,99.0,3.0716723549
BFO,Burkina Faso,2001,97.3,3.1790264619
BFO,Burkina Faso,2002,95.7,3.2478777589
BFO,Burkina Faso,2003,94.0,3.3242574257
BFO,Burkina Faso,2004,92.4,3.3677113703
BFO,Burkina Faso,2005,90.8,3.3993263473
BFO,Burkina Faso,2006,89.2,3.5815261044
BFO,Burkina Faso,2007,87.6,3.5637843337
BFO,Burkina Faso,2008,86.0,3.550144449
BFO,Burkina Faso,2009,84.5,3.6060606061
BFO,Burkina Faso,2010,83.0,3.6619593998
BFO,Burkina Faso,2011,81.4,3.708428246
BFO,Burkina Faso,2012,79.8,3.7713745867
BFO,Burkina Faso,2013,78.3,3.8391762687
BFO,Burkina Faso,2014,76.8,3.9153708896
BHU,Bhutan,1955,168.2,1.6999039774
BHU,Bhutan,1956,168.2,1.7354246208
BHU,Bhutan,1957,168.2,1.7592050209
BHU,Bhutan,1958,168.2,1.8717863105
BHU,Bhutan,1959,168.2,1.8315273618
BHU,Bhutan,1960,168.2,1.7130634072
BHU,Bhutan,1961,168.2,1.4242886179
BHU,Bhutan,1962,167.0,1.4415472285
BHU,Bhutan,1963,165.7,1.5185303953
BHU,Bhutan,1964,164.5,1.5276204624
BHU,Bhutan,1965,163.4,1.4694373229
BHU,Bhutan,1966,162.2,1.5377175098
BHU,Bhutan,1967,161.0,1.6146439318
BHU,Bhutan,1968,159.8,1.5967427686
BHU,Bhutan,1969,158.6,1.587987988
BHU,Bhutan,1970,157.5,1.6294878427
BHU,Bhutan,1971,156.3,1.6799914034
BHU,Bhutan,1972,155.2,1.7554575274
BHU,Bhutan,1973,154.1,1.8023044979
BHU,Bhutan,1974,151.6,1.836190707
BHU,Bhutan,1975,149.1,1.8444595681
BHU,Bhutan,1976,146.4,1.7561180422
BHU,Bhutan,1977,143.8,1.7723938105
BHU,Bhutan,1978,141.2,1.8624010554
BHU,Bhutan,1979,138.3,1.9068100358
BHU,Bhutan,1980,135.5,1.9791164659
BHU,Bhutan,1981,132.8,2.0490740741
BHU,Bhutan,1982,129.7,2.1195980721
BHU,Bhutan,1983,126.7,2.1548924594
BHU,Bhutan,1984,123.8,2.1743787865
BHU,Bhutan,1985,121.0,2.1741709356
BHU,Bhutan,1986,117.7,2.2257942511
BHU,Bhutan,1987,114.5,2.2258503401
BHU,Bhutan,1988,111.4,2.2368764428
BHU,Bhutan,1989,108.4,2.3201712146
BHU,Bhutan,1990,105.5,2.3437777778
BHU,Bhutan,1991,102.1,2.2924803591
BHU,Bhutan,1992,98.9,2.3921141751
BHU,Bhutan,1993,95.7,2.3488714426
BHU,Bhutan,1994,92.7,2.3201501877
BHU,Bhutan,1995,89.7,2.3128865979
BHU,Bhutan,1996,86.4,2.2765705255
BHU,Bhutan,1997,83.2,2.3395165823
BHU,Bhutan,1998,80.2,2.3754630316
BHU,Bhutan,1999,77.2,2.3706433287
BHU,Bhutan,2000,74.3,2.3062364257
BHU,Bhutan,2001,71.3,2.3299575302
BHU,Bhutan,2002,68.4,2.3232597623
BHU,Bhutan,2003,65.6,2.3210749646
BHU,Bhutan,2004,63.0,2.2944606414
BHU,Bhutan,2005,60.4,2.2601047904
BHU,Bhutan,2006,57.4,2.3064257028
BHU,Bhutan,2007,54.6,2.2221770092
BHU,Bhutan,2008,51.9,2.1427981841
BHU,Bhutan,2009,49.4,2.1067008109
BHU,Bhutan,2010,46.9,2.0706090026
BHU,Bhutan,2011,44.5,2.0264236902
BHU,Bhutan,2012,42.2,1.9919697685
BHU,Bhutan,2013,40.0,1.9597940672
BHU,Bhutan,2014,37.9,1.931684935
BLR,Belarus,1992,12.2,0.2941461055
BLR,Belarus,1993,12.1,0.2973503435
BLR,Belarus,1994,12.9,0.3236545682
BLR,Belarus,1995,12.9,0.3319587629
BLR,Belarus,1996,12.3,0.3239826156
BLR,Belarus,1997,12.2,0.3420460933
BLR,Belarus,1998,11.5,0.3396058675
BLR,Belarus,1999,11.5,0.3528327959
BLR,Belarus,2000,9.4,0.2907229289
BLR,Belarus,2001,9.1,0.2963083959
BLR,Belarus,2002,7.7,0.262139219
BLR,Belarus,2003,7.7,0.2736916549
BLR,Belarus,2004,6.9,0.2525510204
BLR,Belarus,2005,7.0,0.2604790419
BLR,Belarus,2006,6.3,0.2526104418
BLR,Belarus,2007,4.4,0.1770091556
BLR,Belarus,2008,3.7,0.1510524144
BLR,Belarus,2009,3.8,0.1600512164
BLR,Belarus,2010,3.8,0.1659311562
BLR,Belarus,2011,3.7,0.1699316629
BLR,Belarus,2012,3.7,0.1747756259
BLR,Belarus,2013,3.7,0.1799460652
BLR,Belarus,2014,3.6,0.1855722661
BNG,Bangladesh,1972,146.5,1.6567130415
BNG,Bangladesh,1973,146.5,1.7139849096
BNG,Bangladesh,1974,146.6,1.7759738293
BNG,Bangladesh,1975,146.6,1.8145146322
BNG,Bangladesh,1976,146.7,1.7598368522
BNG,Bangladesh,1977,146.8,1.8093828987
BNG,Bangladesh,1978,146.8,1.9368073879
BNG,Bangladesh,1979,146.9,2.0246760408
BNG,Bangladesh,1980,146.9,2.1456005842
BNG,Bangladesh,1981,147.0,2.2682098765
BNG,Bangladesh,1982,142.7,2.3315088637
BNG,Bangladesh,1983,138.6,2.3558615999
BNG,Bangladesh,1984,134.5,2.3626306085
BNG,Bangladesh,1985,130.7,2.3485216141
BNG,Bangladesh,1986,126.2,2.3861573374
BNG,Bangladesh,1987,121.9,2.3683187561
BNG,Bangladesh,1988,117.7,2.3617384322
BNG,Bangladesh,1989,113.6,2.4310326378
BNG,Bangladesh,1990,109.7,2.4366666667
BNG,Bangladesh,1991,107.8,2.4202020202
BNG,Bangladesh,1992,102.1,2.4690372521
BNG,Bangladesh,1993,98.4,2.4151128557
BNG,Bangladesh,1994,94.9,2.3762202753
BNG,Bangladesh,1995,91.5,2.3592783505
BNG,Bangladesh,1996,88.3,2.3252996181
BNG,Bangladesh,1997,85.1,2.3923552558
BNG,Bangladesh,1998,82.1,2.4323603497
BNG,Bangladesh,1999,79.1,2.4302164901
BNG,Bangladesh,2000,76.3,2.3676698728
BNG,Bangladesh,2001,72.6,2.3730806926
BNG,Bangladesh,2002,69.2,2.3480475382
BNG,Bangladesh,2003,65.8,2.3277934936
BNG,Bangladesh,2004,64.0,2.3319970845
BNG,Bangladesh,2005,62.2,2.3278443114
BNG,Bangladesh,2006,60.1,2.4152610442
BNG,Bangladesh,2007,58.2,2.3662258393
BNG,Bangladesh,2008,56.2,2.3202641354
BNG,Bangladesh,2009,54.4,2.3196756295
BNG,Bangladesh,2010,52.5,2.3186231244
BNG,Bangladesh,2011,50.7,2.3111617312
BNG,Bangladesh,2012,49.0,2.31412376
BNG,Bangladesh,2013,47.3,2.3191958813
BNG,Bangladesh,2014,45.7,2.3283201631
BOL,Bolivia,1955,126.4,1.277101127
BOL,Bolivia,1956,124.9,1.2886183056
BOL,Bolivia,1957,123.4,1.2908995816
BOL,Bolivia,1958,121.9,1.3570395103
BOL,Bolivia,1959,120.5,1.3117342772
BOL,Bolivia,1960,119.0,1.2118156353
BOL,Bolivia,1961,117.5,0.9951727642
BOL,Bolivia,1962,116.1,1.0019858401
BOL,Bolivia,1963,114.6,1.0497961427
BOL,Bolivia,1964,113.1,1.0501346207
BOL,Bolivia,1965,111.6,1.0042729276
BOL,Bolivia,1966,110.2,1.0447110142
BOL,Bolivia,1967,108.7,1.0903711133
BOL,Bolivia,1968,107.2,1.0714892342
BOL,Bolivia,1969,105.8,1.0586586587
BOL,Bolivia,1970,104.3,1.0790481117
BOL,Bolivia,1971,102.8,1.1050934881
BOL,Bolivia,1972,101.4,1.1469290804
BOL,Bolivia,1973,100.0,1.1692109727
BOL,Bolivia,1974,98.5,1.1933119283
BOL,Bolivia,1975,97.0,1.2007671843
BOL,Bolivia,1976,95.6,1.1470729367
BOL,Bolivia,1977,94.2,1.1614573701
BOL,Bolivia,1978,92.8,1.223878628
BOL,Bolivia,1979,91.4,1.2593052109
BOL,Bolivia,1980,89.9,1.3131799927
BOL,Bolivia,1981,88.5,1.3663580247
BOL,Bolivia,1982,87.2,1.4242300466
BOL,Bolivia,1983,85.8,1.458641503
BOL,Bolivia,1984,84.4,1.4823074897
BOL,Bolivia,1985,83.0,1.4924058596
BOL,Bolivia,1986,81.7,1.5450075643
BOL,Bolivia,1987,80.4,1.5620991254
BOL,Bolivia,1988,79.0,1.5864699388
BOL,Bolivia,1989,77.7,1.6629213483
BOL,Bolivia,1990,76.4,1.6968888889
BOL,Bolivia,1991,73.6,1.6523007856
BOL,Bolivia,1992,72.3,1.7481857765
BOL,Bolivia,1993,70.2,1.7225220805
BOL,Bolivia,1994,68.2,1.7073842303
BOL,Bolivia,1995,66.3,1.7077319588
BOL,Bolivia,1996,64.4,1.695245621
BOL,Bolivia,1997,62.5,1.7571669477
BOL,Bolivia,1998,60.7,1.7996740258
BOL,Bolivia,1999,59.0,1.811454015
BOL,Bolivia,2000,57.3,1.7775364567
BOL,Bolivia,2001,55.8,1.8216269193
BOL,Bolivia,2002,54.3,1.8427843803
BOL,Bolivia,2003,52.8,1.867397454
BOL,Bolivia,2004,51.4,1.8731778426
BOL,Bolivia,2005,50.0,1.872005988
BOL,Bolivia,2006,48.6,1.9526104418
BOL,Bolivia,2007,47.3,1.9234994914
BOL,Bolivia,2008,46.0,1.8964094098
BOL,Bolivia,2009,44.7,1.9061032864
BOL,Bolivia,2010,43.4,1.9157105031
BOL,Bolivia,2011,42.2,1.9207289294
BOL,Bolivia,2012,40.9,1.9338686821
BOL,Bolivia,2013,39.8,1.9494974258
BOL,Bolivia,2014,38.6,1.9683915371
BOS,Bosnia and Herzegovina,1992,22.1,0.534591195
BOS,Bosnia and Herzegovina,1993,22.2,0.5439156035
BOS,Bosnia and Herzegovina,1994,22.0,0.5506883605
BOS,Bosnia and Herzegovina,1995,21.7,0.5579896907
BOS,Bosnia and Herzegovina,1996,14.0,0.3692875016
BOS,Bosnia and Herzegovina,1997,15.6,0.4376053963
BOS,Bosnia and Herzegovina,1998,15.8,0.4676248333
BOS,Bosnia and Herzegovina,1999,15.0,0.4606172271
BOS,Bosnia and Herzegovina,2000,10.1,0.3139931741
BOS,Bosnia and Herzegovina,2001,7.5,0.2446912774
BOS,Bosnia and Herzegovina,2002,9.0,0.3069609508
BOS,Bosnia and Herzegovina,2003,8.0,0.283592645
BOS,Bosnia and Herzegovina,2004,7.3,0.2667638484
BOS,Bosnia and Herzegovina,2005,7.3,0.2713323353
BOS,Bosnia and Herzegovina,2006,7.4,0.2983935743
BOS,Bosnia and Herzegovina,2007,6.9,0.281180061
BOS,Bosnia and Herzegovina,2008,7.0,0.2876599257
BOS,Bosnia and Herzegovina,2009,6.5,0.2782757149
BOS,Bosnia and Herzegovina,2010,6.4,0.2811120918
BOS,Bosnia and Herzegovina,2011,6.2,0.2842824601
BOS,Bosnia and Herzegovina,2012,6.1,0.2881435994
BOS,Bosnia and Herzegovina,2013,6.0,0.2927188036
BOS,Bosnia and Herzegovina,2014,5.8,0.2977313281
BOT,Botswana,1967,80.1,0.8030090271
BOT,Botswana,1968,78.7,0.7865314483
BOT,Botswana,1969,77.4,0.7746746747
BOT,Botswana,1970,76.1,0.7868598034
BOT,Botswana,1971,74.7,0.8029228455
BOT,Botswana,1972,73.4,0.8299966067
BOT,Botswana,1973,72.1,0.8428379248
BOT,Botswana,1974,70.7,0.856727449
BOT,Botswana,1975,69.4,0.8585039906
BOT,Botswana,1976,68.0,0.81621881
BOT,Botswana,1977,66.7,0.822514025
BOT,Botswana,1978,65.4,0.8624010554
BOT,Botswana,1979,64.0,0.8828232699
BOT,Botswana,1980,62.7,0.9156626506
BOT,Botswana,1981,61.4,0.9470679012
BOT,Botswana,1982,58.4,0.9540070256
BOT,Botswana,1983,55.6,0.9458471478
BOT,Botswana,1984,53.0,0.9300201949
BOT,Botswana,1985,50.5,0.9075222432
BOT,Botswana,1986,48.1,0.9101739788
BOT,Botswana,1987,45.9,0.8921282799
BOT,Botswana,1988,43.2,0.8666064438
BOT,Botswana,1989,40.7,0.8710540396
BOT,Botswana,1990,38.6,0.8568888889
BOT,Botswana,1991,37.1,0.8316498316
BOT,Botswana,1992,35.9,0.8688921142
BOT,Botswana,1993,35.2,0.8645731109
BOT,Botswana,1994,34.9,0.8743429287
BOT,Botswana,1995,34.8,0.8971649485
BOT,Botswana,1996,34.6,0.9108389306
BOT,Botswana,1997,34.2,0.9612141653
BOT,Botswana,1998,33.6,0.9957030671
BOT,Botswana,1999,32.8,1.005988024
BOT,Botswana,2000,31.7,0.9847967732
BOT,Botswana,2001,30.7,1.0016334531
BOT,Botswana,2002,29.5,1
BOT,Botswana,2003,28.3,1
BOT,Botswana,2004,27.0,0.9836005831
BOT,Botswana,2005,21.9,0.8203592814
BOT,Botswana,2006,15.6,0.6277108434
BOT,Botswana,2007,14.3,0.5818921668
BOT,Botswana,2008,13.4,0.5526207181
BOT,Botswana,2009,12.6,0.5373452838
BOT,Botswana,2010,11.8,0.5203000883
BOT,Botswana,2011,11.1,0.5075170843
BOT,Botswana,2012,10.5,0.4955125177
BOT,Botswana,2013,9.9,0.4854130914
BOT,Botswana,2014,9.4,0.478205455
BRA,Brazil,1955,134.2,1.3568504574
BRA,Brazil,1956,131.9,1.3610566505
BRA,Brazil,1957,129.6,1.3552301255
BRA,Brazil,1958,127.2,1.415804118
BRA,Brazil,1959,124.9,1.359651511
BRA,Brazil,1960,122.5,1.2475681182
BRA,Brazil,1961,120.1,1.0174457995
BRA,Brazil,1962,117.8,1.0170091521
BRA,Brazil,1963,115.4,1.057583948
BRA,Brazil,1964,113.1,1.0497632532
BRA,Brazil,1965,110.7,0.9957270724
BRA,Brazil,1966,108.4,1.0278317766
BRA,Brazil,1967,106.1,1.0639919759
BRA,Brazil,1968,103.8,1.036718789
BRA,Brazil,1969,101.4,1.0154154154
BRA,Brazil,1970,97.9,1.012622866
BRA,Brazil,1971,95.8,1.0292284548
BRA,Brazil,1972,93.7,1.0601741884
BRA,Brazil,1973,91.7,1.0730537521
BRA,Brazil,1974,89.8,1.0876597807
BRA,Brazil,1975,87.9,1.0871744107
BRA,Brazil,1976,84.6,1.0149952015
BRA,Brazil,1977,81.5,1.004623636
BRA,Brazil,1978,78.5,1.0352242744
BRA,Brazil,1979,75.6,1.0417700579
BRA,Brazil,1980,72.8,1.0628696605
BRA,Brazil,1981,70.2,1.0839506173
BRA,Brazil,1982,67.8,1.1074258639
BRA,Brazil,1983,65.4,1.112131259
BRA,Brazil,1984,63.1,1.1084379665
BRA,Brazil,1985,60.9,1.0948144154
BRA,Brazil,1986,58.5,1.1070347958
BRA,Brazil,1987,56.3,1.0934888241
BRA,Brazil,1988,54.1,1.0852152966
BRA,Brazil,1989,52.0,1.1118245051
BRA,Brazil,1990,49.9,1.1093333333
BRA,Brazil,1991,48.0,1.0767676768
BRA,Brazil,1992,45.6,1.1020803096
BRA,Brazil,1993,43.3,1.0613346418
BRA,Brazil,1994,41.1,1.0282853567
BRA,Brazil,1995,39.0,1.0054123711
BRA,Brazil,1996,37.0,0.9756354537
BRA,Brazil,1997,35.2,0.9884766723
BRA,Brazil,1998,33.4,0.989479923
BRA,Brazil,1999,31.7,0.9734377399
BRA,Brazil,2000,30.1,0.9339125039
BRA,Brazil,2001,29.2,0.9526298595
BRA,Brazil,2002,28.3,0.9595925297
BRA,Brazil,2003,27.4,0.968175389
BRA,Brazil,2004,26.5,0.9668367347
BRA,Brazil,2005,25.7,0.9618263473
BRA,Brazil,2006,24.9,1
BRA,Brazil,2007,24.1,0.980671414
BRA,Brazil,2008,23.3,0.9624432522
BRA,Brazil,2009,22.6,0.963294921
BRA,Brazil,2010,21.8,0.9638128861
BRA,Brazil,2011,21.2,0.9635535308
BRA,Brazil,2012,20.5,0.9674067076
BRA,Brazil,2013,19.8,0.9722971316
BRA,Brazil,2014,19.2,0.9793525363
BUI,Burundi,1963,157.1,1.4392780246
BUI,Burundi,1964,154.5,1.4346857302
BUI,Burundi,1965,156.1,1.403769172
BUI,Burundi,1966,149.4,1.4169076857
BUI,Burundi,1967,146.9,1.473219659
BUI,Burundi,1968,144.4,1.4425738123
BUI,Burundi,1969,142.9,1.4299299299
BUI,Burundi,1970,139.5,1.4433523021
BUI,Burundi,1971,136.8,1.4704491726
BUI,Burundi,1972,189.7,2.1456848773
BUI,Burundi,1973,145.2,1.6979587062
BUI,Burundi,1974,129.2,1.5649118556
BUI,Burundi,1975,130.2,1.6105920931
BUI,Burundi,1976,128.2,1.5382677543
BUI,Burundi,1977,126.3,1.557363911
BUI,Burundi,1978,124.4,1.6408970976
BUI,Burundi,1979,122.5,1.688309898
BUI,Burundi,1980,118.3,1.7271997079
BUI,Burundi,1981,114.2,1.762962963
BUI,Burundi,1982,110.4,1.8036108161
BUI,Burundi,1983,109.0,1.8524186007
BUI,Burundi,1984,107.5,1.8884888928
BUI,Burundi,1985,106.1,1.9072526287
BUI,Burundi,1986,104.9,1.9837367625
BUI,Burundi,1987,103.7,2.0155490768
BUI,Burundi,1988,102.5,2.0578139115
BUI,Burundi,1989,101.3,2.1688603531
BUI,Burundi,1990,100.2,2.2264444444
BUI,Burundi,1991,99.3,2.2298540965
BUI,Burundi,1992,98.5,2.3824383164
BUI,Burundi,1993,153.4,3.7642296369
BUI,Burundi,1994,121.6,3.0448060075
BUI,Burundi,1995,96.2,2.4788659794
BUI,Burundi,1996,95.3,2.5109969709
BUI,Burundi,1997,94.5,2.655143339
BUI,Burundi,1998,93.6,2.774633279
BUI,Burundi,1999,92.8,2.8493781667
BUI,Burundi,2000,92.0,2.8532423208
BUI,Burundi,2001,90.2,2.946096047
BUI,Burundi,2002,88.4,3.0020373514
BUI,Burundi,2003,86.7,3.0647100424
BUI,Burundi,2004,85.0,3.096574344
BUI,Burundi,2005,83.3,3.1175149701
BUI,Burundi,2006,80.7,3.2393574297
BUI,Burundi,2007,78.1,3.1780264496
BUI,Burundi,2008,75.6,3.1209244738
BUI,Burundi,2009,73.2,3.1246265472
BUI,Burundi,2010,70.9,3.1284201236
BUI,Burundi,2011,68.7,3.1316628702
BUI,Burundi,2012,66.7,3.1483230987
BUI,Burundi,2013,65.0,3.1885265997
BUI,Burundi,2014,63.4,3.2342594953
BUL,Bulgaria,1955,76.1,0.7689897407
BUL,Bulgaria,1956,71.7,0.7398617274
BUL,Bulgaria,1957,67.1,0.7016736402
BUL,Bulgaria,1958,73.1,0.8138007791
BUL,Bulgaria,1959,60.9,0.6634358835
BUL,Bulgaria,1960,52.7,0.5371021136
BUL,Bulgaria,1961,48.4,0.4098915989
BUL,Bulgaria,1962,46.4,0.4006216543
BUL,Bulgaria,1963,57.3,0.5251729351
BUL,Bulgaria,1964,53.7,0.4987466345
BUL,Bulgaria,1965,51.1,0.4599469257
BUL,Bulgaria,1966,54.3,0.515101228
BUL,Bulgaria,1967,56.7,0.569107322
BUL,Bulgaria,1968,49.3,0.4923814757
BUL,Bulgaria,1969,53.9,0.5399399399
BUL,Bulgaria,1970,49.0,0.5072943611
BUL,Bulgaria,1971,42.2,0.4532559639
BUL,Bulgaria,1972,43.4,0.4904422577
BUL,Bulgaria,1973,43.6,0.5097970404
BUL,Bulgaria,1974,40.2,0.4874295753
BUL,Bulgaria,1975,36.4,0.4500402153
BUL,Bulgaria,1976,36.9,0.4428982726
BUL,Bulgaria,1977,37.6,0.4639664632
BUL,Bulgaria,1978,34.7,0.4583113456
BUL,Bulgaria,1979,31.7,0.4374138406
BUL,Bulgaria,1980,35.4,0.5162468054
BUL,Bulgaria,1981,32.5,0.5007716049
BUL,Bulgaria,1982,30.7,0.5007760804
BUL,Bulgaria,1983,27.3,0.463317181
BUL,Bulgaria,1984,23.7,0.4168934937
BUL,Bulgaria,1985,26.2,0.4703873461
BUL,Bulgaria,1986,24.2,0.4568835098
BUL,Bulgaria,1987,23.7,0.4602526725
BUL,Bulgaria,1988,21.3,0.4277827963
BUL,Bulgaria,1989,21.9,0.4682718031
BUL,Bulgaria,1990,21.8,0.4842222222
BUL,Bulgaria,1991,24.1,0.540291807
BUL,Bulgaria,1992,21.9,0.5297532656
BUL,Bulgaria,1993,20.2,0.4948478901
BUL,Bulgaria,1994,26.5,0.6630788486
BUL,Bulgaria,1995,23.3,0.5992268041
BUL,Bulgaria,1996,25.3,0.6664032662
BUL,Bulgaria,1997,26.7,0.7501405284
BUL,Bulgaria,1998,23.6,0.6993628686
BUL,Bulgaria,1999,23.3,0.716106249
BUL,Bulgaria,2000,24.6,0.7635743096
BUL,Bulgaria,2001,23.7,0.7755635413
BUL,Bulgaria,2002,22.9,0.7775891341
BUL,Bulgaria,2003,22.1,0.7811173975
BUL,Bulgaria,2004,21.3,0.7762390671
BUL,Bulgaria,2005,20.6,0.7690868263
BUL,Bulgaria,2006,19.9,0.797188755
BUL,Bulgaria,2007,19.2,0.77965412
BUL,Bulgaria,2008,18.5,0.7639290136
BUL,Bulgaria,2009,17.9,0.7626973965
BUL,Bulgaria,2010,17.3,0.7616946161
BUL,Bulgaria,2011,16.7,0.7599088838
BUL,Bulgaria,2012,16.1,0.7619272556
BUL,Bulgaria,2013,15.6,0.7648933562
BUL,Bulgaria,2014,15.1,0.7687993882
CAM,Cambodia,1955,223.9,2.2626977308
CAM,Cambodia,1956,219.9,2.2694252399
CAM,Cambodia,1957,216.1,2.2599372385
CAM,Cambodia,1958,212.2,2.3620478575
CAM,Cambodia,1959,208.5,2.2701878573
CAM,Cambodia,1960,204.8,2.0855614973
CAM,Cambodia,1961,201.1,1.7029979675
CAM,Cambodia,1962,197.5,1.7051459161
CAM,Cambodia,1963,194.8,1.7849649549
CAM,Cambodia,1964,192.2,1.7841426051
CAM,Cambodia,1965,189.6,1.7052129717
CAM,Cambodia,1966,187.0,1.7730785643
CAM,Cambodia,1967,184.4,1.8497492477
CAM,Cambodia,1968,181.9,1.8174551631
CAM,Cambodia,1969,179.4,1.7958958959
CAM,Cambodia,1970,198.8,2.0566994309
CAM,Cambodia,1971,204.2,2.1943907157
CAM,Cambodia,1972,209.8,2.3726953964
CAM,Cambodia,1973,215.5,2.5203252033
CAM,Cambodia,1974,221.3,2.6806809232
CAM,Cambodia,1975,298.3,3.6911464456
CAM,Cambodia,1976,293.1,3.5157149712
CAM,Cambodia,1977,287.9,3.5499660933
CAM,Cambodia,1978,282.8,3.7313984169
CAM,Cambodia,1979,262.2,3.6145574855
CAM,Cambodia,1980,228.0,3.3301204819
CAM,Cambodia,1981,197.6,3.0487654321
CAM,Cambodia,1982,190.7,3.1162486725
CAM,Cambodia,1983,184.1,3.1301538723
CAM,Cambodia,1984,177.7,3.1200280973
CAM,Cambodia,1985,171.4,3.0815134358
CAM,Cambodia,1986,165.4,3.1276475038
CAM,Cambodia,1987,159.5,3.1006802721
CAM,Cambodia,1988,153.9,3.0884271806
CAM,Cambodia,1989,148.4,3.1749598716
CAM,Cambodia,1990,143.0,3.1782222222
CAM,Cambodia,1991,137.9,3.0947250281
CAM,Cambodia,1992,132.9,3.2143202709
CAM,Cambodia,1993,128.1,3.1415603533
CAM,Cambodia,1994,123.4,3.0883604506
CAM,Cambodia,1995,118.9,3.0636597938
CAM,Cambodia,1996,110.5,2.9092585276
CAM,Cambodia,1997,102.6,2.883361439
CAM,Cambodia,1998,95.3,2.8229367314
CAM,Cambodia,1999,88.4,2.7154920927
CAM,Cambodia,2000,82.1,2.5463853553
CAM,Cambodia,2001,76.1,2.487422411
CAM,Cambodia,2002,70.6,2.3979626486
CAM,Cambodia,2003,68.7,2.4303394625
CAM,Cambodia,2004,66.9,2.4376822157
CAM,Cambodia,2005,65.1,2.4363772455
CAM,Cambodia,2006,63.4,2.5445783133
CAM,Cambodia,2007,61.7,2.5090539166
CAM,Cambodia,2008,60.0,2.4762690879
CAM,Cambodia,2009,58.4,2.49210414
CAM,Cambodia,2010,56.9,2.5127978817
CAM,Cambodia,2011,55.5,2.5280182232
CAM,Cambodia,2012,54.1,2.5545583373
CAM,Cambodia,2013,52.7,2.5839666585
CAM,Cambodia,2014,51.4,2.6184042824
CAN,Canada,1955,31.3,0.3163693334
CAN,Canada,1956,31.9,0.3291713961
CAN,Canada,1957,30.9,0.3232217573
CAN,Canada,1958,30.2,0.3361157485
CAN,Canada,1959,28.4,0.3092839641
CAN,Canada,1960,27.3,0.2780748663
CAN,Canada,1961,27.2,0.2303523035
CAN,Canada,1962,27.6,0.2383008116
CAN,Canada,1963,26.3,0.2409638554
CAN,Canada,1964,24.7,0.2293194689
CAN,Canada,1965,23.6,0.2122970359
CAN,Canada,1966,23.1,0.21905078
CAN,Canada,1967,22.0,0.220661986
CAN,Canada,1968,20.8,0.2078233502
CAN,Canada,1969,19.3,0.1931931932
CAN,Canada,1970,18.8,0.1945162959
CAN,Canada,1971,17.5,0.18805072
CAN,Canada,1972,17.1,0.1934170343
CAN,Canada,1973,15.5,0.1813183599
CAN,Canada,1974,15.0,0.1817410795
CAN,Canada,1975,13.7,0.1695229846
CAN,Canada,1976,13.0,0.155950096
CAN,Canada,1977,12.4,0.1528882313
CAN,Canada,1978,12.0,0.1583113456
CAN,Canada,1979,10.9,0.1502619245
CAN,Canada,1980,10.5,0.1533406353
CAN,Canada,1981,9.6,0.1481481481
CAN,Canada,1982,9.1,0.1486806633
CAN,Canada,1983,8.5,0.1445209555
CAN,Canada,1984,8.1,0.1422425147
CAN,Canada,1985,8.0,0.143794374
CAN,Canada,1986,7.9,0.1493948563
CAN,Canada,1987,7.3,0.1418853256
CAN,Canada,1988,7.2,0.1445347787
CAN,Canada,1989,7.1,0.151952916
CAN,Canada,1990,6.8,0.1511111111
CAN,Canada,1991,6.4,0.1432098765
CAN,Canada,1992,6.0,0.1446540881
CAN,Canada,1993,6.2,0.1521099117
CAN,Canada,1994,6.4,0.1594493116
CAN,Canada,1995,6.1,0.156185567
CAN,Canada,1996,5.4,0.1430264718
CAN,Canada,1997,5.5,0.1537380551
CAN,Canada,1998,5.4,0.159727367
CAN,Canada,1999,5.2,0.1599877169
CAN,Canada,2000,5.2,0.1613403661
CAN,Canada,2001,5.3,0.1715125776
CAN,Canada,2002,5.3,0.1803056027
CAN,Canada,2003,5.3,0.1874115983
CAN,Canada,2004,5.3,0.1920553936
CAN,Canada,2005,5.2,0.1953592814
CAN,Canada,2006,5.2,0.2080321285
CAN,Canada,2007,5.1,0.2087487284
CAN,Canada,2008,5.1,0.2096574494
CAN,Canada,2009,5.0,0.2151088348
