"sftgcode","year","elf.ethnic","elf.language","elf.religion"
"BLZ",2010,0.7,0.63,0.58
"BLZ",2011,0.7,0.63,0.58
"BLZ",2012,0.7,0.63,0.58
"BLZ",2013,0.7,0.63,0.58
"BNG",1971,0.05,0.09,0.21
"BNG",1972,0.05,0.09,0.21
"BNG",1973,0.05,0.09,0.21
"BNG",1974,0.05,0.09,0.21
"BNG",1975,0.05,0.09,0.21
"BNG",1976,0.05,0.09,0.21
"BNG",1977,0.05,0.09,0.21
"BNG",1978,0.05,0.09,0.21
"BNG",1979,0.05,0.09,0.21
"BNG",1980,0.05,0.09,0.21
"BNG",1981,0.05,0.09,0.21
"BNG",1982,0.05,0.09,0.21
"BNG",1983,0.05,0.09,0.21
"BNG",1984,0.05,0.09,0.21
"BNG",1985,0.05,0.09,0.21
"BNG",1986,0.05,0.09,0.21
"BNG",1987,0.05,0.09,0.21
"BNG",1988,0.05,0.09,0.21
"BNG",1989,0.05,0.09,0.21
"BNG",1990,0.05,0.09,0.21
"BNG",1991,0.05,0.09,0.21
"BNG",1992,0.05,0.09,0.21
"BNG",1993,0.05,0.09,0.21
"BNG",1994,0.05,0.09,0.21
"BNG",1995,0.05,0.09,0.21
"BNG",1996,0.05,0.09,0.21
"BNG",1997,0.05,0.09,0.21
"BNG",1998,0.05,0.09,0.21
"BNG",1999,0.05,0.09,0.21
"BNG",2000,0.05,0.09,0.21
"BNG",2001,0.05,0.09,0.21
"BNG",2002,0.05,0.09,0.21
"BNG",2003,0.05,0.09,0.21
"BNG",2004,0.05,0.09,0.21
"BNG",2005,0.05,0.09,0.21
"BNG",2006,0.05,0.09,0.21
"BNG",2007,0.05,0.09,0.21
"BNG",2008,0.05,0.09,0.21
"BNG",2009,0.05,0.09,0.21
"BNG",2010,0.05,0.09,0.21
"BNG",2011,0.05,0.09,0.21
"BNG",2012,0.05,0.09,0.21
"BNG",2013,0.05,0.09,0.21
"BOL",1945,0.74,0.22,0.21
"BOL",1946,0.74,0.22,0.21
"BOL",1947,0.74,0.22,0.21
"BOL",1948,0.74,0.22,0.21
"BOL",1949,0.74,0.22,0.21
"BOL",1950,0.74,0.22,0.21
"BOL",1951,0.74,0.22,0.21
"BOL",1952,0.74,0.22,0.21
"BOL",1953,0.74,0.22,0.21
"BOL",1954,0.74,0.22,0.21
"BOL",1955,0.74,0.22,0.21
"BOL",1956,0.74,0.22,0.21
"BOL",1957,0.74,0.22,0.21
"BOL",1958,0.74,0.22,0.21
"BOL",1959,0.74,0.22,0.21
"BOL",1960,0.74,0.22,0.21
"BOL",1961,0.74,0.22,0.21
"BOL",1962,0.74,0.22,0.21
"BOL",1963,0.74,0.22,0.21
"BOL",1964,0.74,0.22,0.21
"BOL",1965,0.74,0.22,0.21
"BOL",1966,0.74,0.22,0.21
"BOL",1967,0.74,0.22,0.21
"BOL",1968,0.74,0.22,0.21
"BOL",1969,0.74,0.22,0.21
"BOL",1970,0.74,0.22,0.21
"BOL",1971,0.74,0.22,0.21
"BOL",1972,0.74,0.22,0.21
"BOL",1973,0.74,0.22,0.21
"BOL",1974,0.74,0.22,0.21
"BOL",1975,0.74,0.22,0.21
"BOL",1976,0.74,0.22,0.21
"BOL",1977,0.74,0.22,0.21
"BOL",1978,0.74,0.22,0.21
"BOL",1979,0.74,0.22,0.21
"BOL",1980,0.74,0.22,0.21
"BOL",1981,0.74,0.22,0.21
"BOL",1982,0.74,0.22,0.21
"BOL",1983,0.74,0.22,0.21
"BOL",1984,0.74,0.22,0.21
"BOL",1985,0.74,0.22,0.21
"BOL",1986,0.74,0.22,0.21
"BOL",1987,0.74,0.22,0.21
"BOL",1988,0.74,0.22,0.21
"BOL",1989,0.74,0.22,0.21
"BOL",1990,0.74,0.22,0.21
"BOL",1991,0.74,0.22,0.21
"BOL",1992,0.74,0.22,0.21
"BOL",1993,0.74,0.22,0.21
"BOL",1994,0.74,0.22,0.21
"BOL",1995,0.74,0.22,0.21
"BOL",1996,0.74,0.22,0.21
"BOL",1997,0.74,0.22,0.21
"BOL",1998,0.74,0.22,0.21
"BOL",1999,0.74,0.22,0.21
"BOL",2000,0.74,0.22,0.21
"BOL",2001,0.74,0.22,0.21
"BOL",2002,0.74,0.22,0.21
"BOL",2003,0.74,0.22,0.21
"BOL",2004,0.74,0.22,0.21
"BOL",2005,0.74,0.22,0.21
"BOL",2006,0.74,0.22,0.21
"BOL",2007,0.74,0.22,0.21
"BOL",2008,0.74,0.22,0.21
"BOL",2009,0.74,0.22,0.21
"BOL",2010,0.74,0.22,0.21
"BOL",2011,0.74,0.22,0.21
"BOL",2012,0.74,0.22,0.21
"BOL",2013,0.74,0.22,0.21
"BOS",1992,0.63,0.68,0.69
"BOS",1993,0.63,0.68,0.69
"BOS",1994,0.63,0.68,0.69
"BOS",1995,0.63,0.68,0.69
"BOS",1996,0.63,0.68,0.69
"BOS",1997,0.63,0.68,0.69
"BOS",1998,0.63,0.68,0.69
"BOS",1999,0.63,0.68,0.69
"BOS",2000,0.63,0.68,0.69
"BOS",2001,0.63,0.68,0.69
"BOS",2002,0.63,0.68,0.69
"BOS",2003,0.63,0.68,0.69
"BOS",2004,0.63,0.68,0.69
"BOS",2005,0.63,0.68,0.69
"BOS",2006,0.63,0.68,0.69
"BOS",2007,0.63,0.68,0.69
"BOS",2008,0.63,0.68,0.69
"BOS",2009,0.63,0.68,0.69
"BOS",2010,0.63,0.68,0.69
"BOS",2011,0.63,0.68,0.69
"BOS",2012,0.63,0.68,0.69
"BOS",2013,0.63,0.68,0.69
"BOT",1966,0.41,0.41,0.6
"BOT",1967,0.41,0.41,0.6
"BOT",1968,0.41,0.41,0.6
"BOT",1969,0.41,0.41,0.6
"BOT",1970,0.41,0.41,0.6
"BOT",1971,0.41,0.41,0.6
"BOT",1972,0.41,0.41,0.6
"BOT",1973,0.41,0.41,0.6
"BOT",1974,0.41,0.41,0.6
"BOT",1975,0.41,0.41,0.6
"BOT",1976,0.41,0.41,0.6
"BOT",1977,0.41,0.41,0.6
"BOT",1978,0.41,0.41,0.6
"BOT",1979,0.41,0.41,0.6
"BOT",1980,0.41,0.41,0.6
"BOT",1981,0.41,0.41,0.6
"BOT",1982,0.41,0.41,0.6
"BOT",1983,0.41,0.41,0.6
"BOT",1984,0.41,0.41,0.6
"BOT",1985,0.41,0.41,0.6
"BOT",1986,0.41,0.41,0.6
"BOT",1987,0.41,0.41,0.6
"BOT",1988,0.41,0.41,0.6
"BOT",1989,0.41,0.41,0.6
"BOT",1990,0.41,0.41,0.6
"BOT",1991,0.41,0.41,0.6
"BOT",1992,0.41,0.41,0.6
"BOT",1993,0.41,0.41,0.6
"BOT",1994,0.41,0.41,0.6
"BOT",1995,0.41,0.41,0.6
"BOT",1996,0.41,0.41,0.6
"BOT",1997,0.41,0.41,0.6
"BOT",1998,0.41,0.41,0.6
"BOT",1999,0.41,0.41,0.6
"BOT",2000,0.41,0.41,0.6
"BOT",2001,0.41,0.41,0.6
"BOT",2002,0.41,0.41,0.6
"BOT",2003,0.41,0.41,0.6
"BOT",2004,0.41,0.41,0.6
"BOT",2005,0.41,0.41,0.6
"BOT",2006,0.41,0.41,0.6
"BOT",2007,0.41,0.41,0.6
"BOT",2008,0.41,0.41,0.6
"BOT",2009,0.41,0.41,0.6
"BOT",2010,0.41,0.41,0.6
"BOT",2011,0.41,0.41,0.6
"BOT",2012,0.41,0.41,0.6
"BOT",2013,0.41,0.41,0.6
"BRA",1945,0.54,0.05,0.61
"BRA",1946,0.54,0.05,0.61
"BRA",1947,0.54,0.05,0.61
"BRA",1948,0.54,0.05,0.61
"BRA",1949,0.54,0.05,0.61
"BRA",1950,0.54,0.05,0.61
"BRA",1951,0.54,0.05,0.61
"BRA",1952,0.54,0.05,0.61
"BRA",1953,0.54,0.05,0.61
"BRA",1954,0.54,0.05,0.61
"BRA",1955,0.54,0.05,0.61
"BRA",1956,0.54,0.05,0.61
"BRA",1957,0.54,0.05,0.61
"BRA",1958,0.54,0.05,0.61
"BRA",1959,0.54,0.05,0.61
"BRA",1960,0.54,0.05,0.61
"BRA",1961,0.54,0.05,0.61
"BRA",1962,0.54,0.05,0.61
"BRA",1963,0.54,0.05,0.61
"BRA",1964,0.54,0.05,0.61
"BRA",1965,0.54,0.05,0.61
"BRA",1966,0.54,0.05,0.61
"BRA",1967,0.54,0.05,0.61
"BRA",1968,0.54,0.05,0.61
"BRA",1969,0.54,0.05,0.61
"BRA",1970,0.54,0.05,0.61
"BRA",1971,0.54,0.05,0.61
"BRA",1972,0.54,0.05,0.61
"BRA",1973,0.54,0.05,0.61
"BRA",1974,0.54,0.05,0.61
"BRA",1975,0.54,0.05,0.61
"BRA",1976,0.54,0.05,0.61
"BRA",1977,0.54,0.05,0.61
"BRA",1978,0.54,0.05,0.61
"BRA",1979,0.54,0.05,0.61
"BRA",1980,0.54,0.05,0.61
"BRA",1981,0.54,0.05,0.61
"BRA",1982,0.54,0.05,0.61
"BRA",1983,0.54,0.05,0.61
"BRA",1984,0.54,0.05,0.61
"BRA",1985,0.54,0.05,0.61
"BRA",1986,0.54,0.05,0.61
"BRA",1987,0.54,0.05,0.61
"BRA",1988,0.54,0.05,0.61
"BRA",1989,0.54,0.05,0.61
"BRA",1990,0.54,0.05,0.61
"BRA",1991,0.54,0.05,0.61
"BRA",1992,0.54,0.05,0.61
"BRA",1993,0.54,0.05,0.61
"BRA",1994,0.54,0.05,0.61
"BRA",1995,0.54,0.05,0.61
"BRA",1996,0.54,0.05,0.61
"BRA",1997,0.54,0.05,0.61
"BRA",1998,0.54,0.05,0.61
"BRA",1999,0.54,0.05,0.61
"BRA",2000,0.54,0.05,0.61
"BRA",2001,0.54,0.05,0.61
"BRA",2002,0.54,0.05,0.61
"BRA",2003,0.54,0.05,0.61
"BRA",2004,0.54,0.05,0.61
"BRA",2005,0.54,0.05,0.61
"BRA",2006,0.54,0.05,0.61
"BRA",2007,0.54,0.05,0.61
"BRA",2008,0.54,0.05,0.61
"BRA",2009,0.54,0.05,0.61
"BRA",2010,0.54,0.05,0.61
"BRA",2011,0.54,0.05,0.61
"BRA",2012,0.54,0.05,0.61
"BRA",2013,0.54,0.05,0.61
"BUI",1962,0.3,0.3,0.52
"BUI",1963,0.3,0.3,0.52
"BUI",1964,0.3,0.3,0.52
"BUI",1965,0.3,0.3,0.52
"BUI",1966,0.3,0.3,0.52
"BUI",1967,0.3,0.3,0.52
"BUI",1968,0.3,0.3,0.52
"BUI",1969,0.3,0.3,0.52
"BUI",1970,0.3,0.3,0.52
"BUI",1971,0.3,0.3,0.52
"BUI",1972,0.3,0.3,0.52
"BUI",1973,0.3,0.3,0.52
"BUI",1974,0.3,0.3,0.52
"BUI",1975,0.3,0.3,0.52
"BUI",1976,0.3,0.3,0.52
"BUI",1977,0.3,0.3,0.52
"BUI",1978,0.3,0.3,0.52
"BUI",1979,0.3,0.3,0.52
"BUI",1980,0.3,0.3,0.52
"BUI",1981,0.3,0.3,0.52
"BUI",1982,0.3,0.3,0.52
"BUI",1983,0.3,0.3,0.52
"BUI",1984,0.3,0.3,0.52
"BUI",1985,0.3,0.3,0.52
"BUI",1986,0.3,0.3,0.52
"BUI",1987,0.3,0.3,0.52
"BUI",1988,0.3,0.3,0.52
"BUI",1989,0.3,0.3,0.52
"BUI",1990,0.3,0.3,0.52
"BUI",1991,0.3,0.3,0.52
"BUI",1992,0.3,0.3,0.52
"BUI",1993,0.3,0.3,0.52
"BUI",1994,0.3,0.3,0.52
"BUI",1995,0.3,0.3,0.52
"BUI",1996,0.3,0.3,0.52
"BUI",1997,0.3,0.3,0.52
"BUI",1998,0.3,0.3,0.52
"BUI",1999,0.3,0.3,0.52
"BUI",2000,0.3,0.3,0.52
"BUI",2001,0.3,0.3,0.52
"BUI",2002,0.3,0.3,0.52
"BUI",2003,0.3,0.3,0.52
"BUI",2004,0.3,0.3,0.52
"BUI",2005,0.3,0.3,0.52
"BUI",2006,0.3,0.3,0.52
"BUI",2007,0.3,0.3,0.52
"BUI",2008,0.3,0.3,0.52
"BUI",2009,0.3,0.3,0.52
"BUI",2010,0.3,0.3,0.52
"BUI",2011,0.3,0.3,0.52
"BUI",2012,0.3,0.3,0.52
"BUI",2013,0.3,0.3,0.52
"BUL",1945,0.4,0.3,0.6
"BUL",1946,0.4,0.3,0.6
"BUL",1947,0.4,0.3,0.6
"BUL",1948,0.4,0.3,0.6
"BUL",1949,0.4,0.3,0.6
"BUL",1950,0.4,0.3,0.6
"BUL",1951,0.4,0.3,0.6
"BUL",1952,0.4,0.3,0.6
"BUL",1953,0.4,0.3,0.6
"BUL",1954,0.4,0.3,0.6
"BUL",1955,0.4,0.3,0.6
"BUL",1956,0.4,0.3,0.6
"BUL",1957,0.4,0.3,0.6
"BUL",1958,0.4,0.3,0.6
"BUL",1959,0.4,0.3,0.6
"BUL",1960,0.4,0.3,0.6
"BUL",1961,0.4,0.3,0.6
"BUL",1962,0.4,0.3,0.6
"BUL",1963,0.4,0.3,0.6
"BUL",1964,0.4,0.3,0.6
"BUL",1965,0.4,0.3,0.6
"BUL",1966,0.4,0.3,0.6
"BUL",1967,0.4,0.3,0.6
"BUL",1968,0.4,0.3,0.6
"BUL",1969,0.4,0.3,0.6
"BUL",1970,0.4,0.3,0.6
"BUL",1971,0.4,0.3,0.6
"BUL",1972,0.4,0.3,0.6
"BUL",1973,0.4,0.3,0.6
"BUL",1974,0.4,0.3,0.6
"BUL",1975,0.4,0.3,0.6
"BUL",1976,0.4,0.3,0.6
"BUL",1977,0.4,0.3,0.6
"BUL",1978,0.4,0.3,0.6
"BUL",1979,0.4,0.3,0.6
"BUL",1980,0.4,0.3,0.6
"BUL",1981,0.4,0.3,0.6
"BUL",1982,0.4,0.3,0.6
"BUL",1983,0.4,0.3,0.6
"BUL",1984,0.4,0.3,0.6
"BUL",1985,0.4,0.3,0.6
"BUL",1986,0.4,0.3,0.6
"BUL",1987,0.4,0.3,0.6
"BUL",1988,0.4,0.3,0.6
"BUL",1989,0.4,0.3,0.6
"BUL",1990,0.4,0.3,0.6
"BUL",1991,0.4,0.3,0.6
"BUL",1992,0.4,0.3,0.6
"BUL",1993,0.4,0.3,0.6
"BUL",1994,0.4,0.3,0.6
"BUL",1995,0.4,0.3,0.6
"BUL",1996,0.4,0.3,0.6
"BUL",1997,0.4,0.3,0.6
"BUL",1998,0.4,0.3,0.6
"BUL",1999,0.4,0.3,0.6
"BUL",2000,0.4,0.3,0.6
"BUL",2001,0.4,0.3,0.6
"BUL",2002,0.4,0.3,0.6
"BUL",2003,0.4,0.3,0.6
"BUL",2004,0.4,0.3,0.6
"BUL",2005,0.4,0.3,0.6
"BUL",2006,0.4,0.3,0.6
"BUL",2007,0.4,0.3,0.6
"BUL",2008,0.4,0.3,0.6
"BUL",2009,0.4,0.3,0.6
"BUL",2010,0.4,0.3,0.6
"BUL",2011,0.4,0.3,0.6
"BUL",2012,0.4,0.3,0.6
"BUL",2013,0.4,0.3,0.6
"CAM",1953,0.21,0.21,0.1
"CAM",1954,0.21,0.21,0.1
"CAM",1955,0.21,0.21,0.1
"CAM",1956,0.21,0.21,0.1
"CAM",1957,0.21,0.21,0.1
"CAM",1958,0.21,0.21,0.1
"CAM",1959,0.21,0.21,0.1
"CAM",1960,0.21,0.21,0.1
"CAM",1961,0.21,0.21,0.1
"CAM",1962,0.21,0.21,0.1
"CAM",1963,0.21,0.21,0.1
"CAM",1964,0.21,0.21,0.1
"CAM",1965,0.21,0.21,0.1
"CAM",1966,0.21,0.21,0.1
"CAM",1967,0.21,0.21,0.1
"CAM",1968,0.21,0.21,0.1
"CAM",1969,0.21,0.21,0.1
"CAM",1970,0.21,0.21,0.1
"CAM",1971,0.21,0.21,0.1
"CAM",1972,0.21,0.21,0.1
"CAM",1973,0.21,0.21,0.1
"CAM",1974,0.21,0.21,0.1
"CAM",1975,0.21,0.21,0.1
"CAM",1976,0.21,0.21,0.1
"CAM",1977,0.21,0.21,0.1
"CAM",1978,0.21,0.21,0.1
"CAM",1979,0.21,0.21,0.1
"CAM",1980,0.21,0.21,0.1
"CAM",1981,0.21,0.21,0.1
"CAM",1982,0.21,0.21,0.1
"CAM",1983,0.21,0.21,0.1
"CAM",1984,0.21,0.21,0.1
"CAM",1985,0.21,0.21,0.1
"CAM",1986,0.21,0.21,0.1
"CAM",1987,0.21,0.21,0.1
"CAM",1988,0.21,0.21,0.1
"CAM",1989,0.21,0.21,0.1
"CAM",1990,0.21,0.21,0.1
"CAM",1991,0.21,0.21,0.1
"CAM",1992,0.21,0.21,0.1
"CAM",1993,0.21,0.21,0.1
"CAM",1994,0.21,0.21,0.1
"CAM",1995,0.21,0.21,0.1
"CAM",1996,0.21,0.21,0.1
"CAM",1997,0.21,0.21,0.1
"CAM",1998,0.21,0.21,0.1
"CAM",1999,0.21,0.21,0.1
"CAM",2000,0.21,0.21,0.1
"CAM",2001,0.21,0.21,0.1
"CAM",2002,0.21,0.21,0.1
"CAM",2003,0.21,0.21,0.1
"CAM",2004,0.21,0.21,0.1
"CAM",2005,0.21,0.21,0.1
"CAM",2006,0.21,0.21,0.1
"CAM",2007,0.21,0.21,0.1
"CAM",2008,0.21,0.21,0.1
"CAM",2009,0.21,0.21,0.1
"CAM",2010,0.21,0.21,0.1
"CAM",2011,0.21,0.21,0.1
"CAM",2012,0.21,0.21,0.1
"CAM",2013,0.21,0.21,0.1
"CAN",1945,0.71,0.58,0.7
"CAN",1946,0.71,0.58,0.7
"CAN",1947,0.71,0.58,0.7
"CAN",1948,0.71,0.58,0.7
"CAN",1949,0.71,0.58,0.7
"CAN",1950,0.71,0.58,0.7
"CAN",1951,0.71,0.58,0.7
"CAN",1952,0.71,0.58,0.7
"CAN",1953,0.71,0.58,0.7
"CAN",1954,0.71,0.58,0.7
"CAN",1955,0.71,0.58,0.7
"CAN",1956,0.71,0.58,0.7
"CAN",1957,0.71,0.58,0.7
"CAN",1958,0.71,0.58,0.7
"CAN",1959,0.71,0.58,0.7
"CAN",1960,0.71,0.58,0.7
"CAN",1961,0.71,0.58,0.7
"CAN",1962,0.71,0.58,0.7
"CAN",1963,0.71,0.58,0.7
"CAN",1964,0.71,0.58,0.7
"CAN",1965,0.71,0.58,0.7
"CAN",1966,0.71,0.58,0.7
"CAN",1967,0.71,0.58,0.7
"CAN",1968,0.71,0.58,0.7
"CAN",1969,0.71,0.58,0.7
"CAN",1970,0.71,0.58,0.7
"CAN",1971,0.71,0.58,0.7
"CAN",1972,0.71,0.58,0.7
"CAN",1973,0.71,0.58,0.7
"CAN",1974,0.71,0.58,0.7
"CAN",1975,0.71,0.58,0.7
"CAN",1976,0.71,0.58,0.7
"CAN",1977,0.71,0.58,0.7
"CAN",1978,0.71,0.58,0.7
"CAN",1979,0.71,0.58,0.7
"CAN",1980,0.71,0.58,0.7
"CAN",1981,0.71,0.58,0.7
"CAN",1982,0.71,0.58,0.7
"CAN",1983,0.71,0.58,0.7
"CAN",1984,0.71,0.58,0.7
"CAN",1985,0.71,0.58,0.7
"CAN",1986,0.71,0.58,0.7
"CAN",1987,0.71,0.58,0.7
"CAN",1988,0.71,0.58,0.7
"CAN",1989,0.71,0.58,0.7
"CAN",1990,0.71,0.58,0.7
"CAN",1991,0.71,0.58,0.7
"CAN",1992,0.71,0.58,0.7
"CAN",1993,0.71,0.58,0.7
"CAN",1994,0.71,0.58,0.7
"CAN",1995,0.71,0.58,0.7
"CAN",1996,0.71,0.58,0.7
"CAN",1997,0.71,0.58,0.7
"CAN",1998,0.71,0.58,0.7
"CAN",1999,0.71,0.58,0.7
"CAN",2000,0.71,0.58,0.7
"CAN",2001,0.71,0.58,0.7
"CAN",2002,0.71,0.58,0.7
"CAN",2003,0.71,0.58,0.7
"CAN",2004,0.71,0.58,0.7
"CAN",2005,0.71,0.58,0.7
"CAN",2006,0.71,0.58,0.7
"CAN",2007,0.71,0.58,0.7
"CAN",2008,0.71,0.58,0.7
"CAN",2009,0.71,0.58,0.7
"CAN",2010,0.71,0.58,0.7
"CAN",2011,0.71,0.58,0.7
"CAN",2012,0.71,0.58,0.7
"CAN",2013,0.71,0.58,0.7
"CAO",1960,0.86,0.89,0.73
"CAO",1961,0.86,0.89,0.73
"CAO",1962,0.86,0.89,0.73
"CAO",1963,0.86,0.89,0.73
"CAO",1964,0.86,0.89,0.73
"CAO",1965,0.86,0.89,0.73
"CAO",1966,0.86,0.89,0.73
"CAO",1967,0.86,0.89,0.73
"CAO",1968,0.86,0.89,0.73
"CAO",1969,0.86,0.89,0.73
"CAO",1970,0.86,0.89,0.73
"CAO",1971,0.86,0.89,0.73
"CAO",1972,0.86,0.89,0.73
"CAO",1973,0.86,0.89,0.73
"CAO",1974,0.86,0.89,0.73
"CAO",1975,0.86,0.89,0.73
"CAO",1976,0.86,0.89,0.73
"CAO",1977,0.86,0.89,0.73
"CAO",1978,0.86,0.89,0.73
"CAO",1979,0.86,0.89,0.73
"CAO",1980,0.86,0.89,0.73
"CAO",1981,0.86,0.89,0.73
"CAO",1982,0.86,0.89,0.73
"CAO",1983,0.86,0.89,0.73
"CAO",1984,0.86,0.89,0.73
"CAO",1985,0.86,0.89,0.73
"CAO",1986,0.86,0.89,0.73
"CAO",1987,0.86,0.89,0.73
"CAO",1988,0.86,0.89,0.73
"CAO",1989,0.86,0.89,0.73
"CAO",1990,0.86,0.89,0.73
"CAO",1991,0.86,0.89,0.73
"CAO",1992,0.86,0.89,0.73
"CAO",1993,0.86,0.89,0.73
"CAO",1994,0.86,0.89,0.73
"CAO",1995,0.86,0.89,0.73
"CAO",1996,0.86,0.89,0.73
"CAO",1997,0.86,0.89,0.73
"CAO",1998,0.86,0.89,0.73
"CAO",1999,0.86,0.89,0.73
"CAO",2000,0.86,0.89,0.73
"CAO",2001,0.86,0.89,0.73
"CAO",2002,0.86,0.89,0.73
"CAO",2003,0.86,0.89,0.73
"CAO",2004,0.86,0.89,0.73
"CAO",2005,0.86,0.89,0.73
"CAO",2006,0.86,0.89,0.73
"CAO",2007,0.86,0.89,0.73
"CAO",2008,0.86,0.89,0.73
"CAO",2009,0.86,0.89,0.73
"CAO",2010,0.86,0.89,0.73
"CAO",2011,0.86,0.89,0.73
"CAO",2012,0.86,0.89,0.73
"CAO",2013,0.86,0.89,0.73
"CAP",1975,0.42,NA,0.08
"CAP",1976,0.42,NA,0.08
"CAP",1977,0.42,NA,0.08
"CAP",1978,0.42,NA,0.08
"CAP",1979,0.42,NA,0.08
"CAP",1980,0.42,NA,0.08
"CAP",1981,0.42,NA,0.08
"CAP",1982,0.42,NA,0.08
"CAP",1983,0.42,NA,0.08
"CAP",1984,0.42,NA,0.08
"CAP",1985,0.42,NA,0.08
"CAP",1986,0.42,NA,0.08
"CAP",1987,0.42,NA,0.08
"CAP",1988,0.42,NA,0.08
"CAP",1989,0.42,NA,0.08
"CAP",1990,0.42,NA,0.08
"CAP",1991,0.42,NA,0.08
"CAP",1992,0.42,NA,0.08
"CAP",1993,0.42,NA,0.08
"CAP",1994,0.42,NA,0.08
"CAP",1995,0.42,NA,0.08
"CAP",1996,0.42,NA,0.08
"CAP",1997,0.42,NA,0.08
"CAP",1998,0.42,NA,0.08
"CAP",1999,0.42,NA,0.08
"CAP",2000,0.42,NA,0.08
"CAP",2001,0.42,NA,0.08
"CAP",2002,0.42,NA,0.08
"CAP",2003,0.42,NA,0.08
"CAP",2004,0.42,NA,0.08
"CAP",2005,0.42,NA,0.08
"CAP",2006,0.42,NA,0.08
"CAP",2007,0.42,NA,0.08
"CAP",2008,0.42,NA,0.08
"CAP",2009,0.42,NA,0.08
"CAP",2010,0.42,NA,0.08
"CAP",2011,0.42,NA,0.08
"CAP",2012,0.42,NA,0.08
"CAP",2013,0.42,NA,0.08
"CEN",1960,0.83,0.83,0.79
"CEN",1961,0.83,0.83,0.79
"CEN",1962,0.83,0.83,0.79
"CEN",1963,0.83,0.83,0.79
"CEN",1964,0.83,0.83,0.79
"CEN",1965,0.83,0.83,0.79
"CEN",1966,0.83,0.83,0.79
"CEN",1967,0.83,0.83,0.79
"CEN",1968,0.83,0.83,0.79
"CEN",1969,0.83,0.83,0.79
"CEN",1970,0.83,0.83,0.79
"CEN",1971,0.83,0.83,0.79
"CEN",1972,0.83,0.83,0.79
"CEN",1973,0.83,0.83,0.79
"CEN",1974,0.83,0.83,0.79
"CEN",1975,0.83,0.83,0.79
"CEN",1976,0.83,0.83,0.79
"CEN",1977,0.83,0.83,0.79
"CEN",1978,0.83,0.83,0.79
"CEN",1979,0.83,0.83,0.79
"CEN",1980,0.83,0.83,0.79
"CEN",1981,0.83,0.83,0.79
"CEN",1982,0.83,0.83,0.79
"CEN",1983,0.83,0.83,0.79
"CEN",1984,0.83,0.83,0.79
"CEN",1985,0.83,0.83,0.79
"CEN",1986,0.83,0.83,0.79
"CEN",1987,0.83,0.83,0.79
"CEN",1988,0.83,0.83,0.79
"CEN",1989,0.83,0.83,0.79
"CEN",1990,0.83,0.83,0.79
"CEN",1991,0.83,0.83,0.79
"CEN",1992,0.83,0.83,0.79
"CEN",1993,0.83,0.83,0.79
"CEN",1994,0.83,0.83,0.79
"CEN",1995,0.83,0.83,0.79
"CEN",1996,0.83,0.83,0.79
"CEN",1997,0.83,0.83,0.79
"CEN",1998,0.83,0.83,0.79
"CEN",1999,0.83,0.83,0.79
"CEN",2000,0.83,0.83,0.79
"CEN",2001,0.83,0.83,0.79
"CEN",2002,0.83,0.83,0.79
"CEN",2003,0.83,0.83,0.79
"CEN",2004,0.83,0.83,0.79
"CEN",2005,0.83,0.83,0.79
"CEN",2006,0.83,0.83,0.79
"CEN",2007,0.83,0.83,0.79
"CEN",2008,0.83,0.83,0.79
"CEN",2009,0.83,0.83,0.79
"CEN",2010,0.83,0.83,0.79
"CEN",2011,0.83,0.83,0.79
"CEN",2012,0.83,0.83,0.79
"CEN",2013,0.83,0.83,0.79
"CHA",1960,0.86,0.86,0.64
"CHA",1961,0.86,0.86,0.64
"CHA",1962,0.86,0.86,0.64
"CHA",1963,0.86,0.86,0.64
"CHA",1964,0.86,0.86,0.64
"CHA",1965,0.86,0.86,0.64
"CHA",1966,0.86,0.86,0.64
"CHA",1967,0.86,0.86,0.64
"CHA",1968,0.86,0.86,0.64
"CHA",1969,0.86,0.86,0.64
"CHA",1970,0.86,0.86,0.64
"CHA",1971,0.86,0.86,0.64
"CHA",1972,0.86,0.86,0.64
"CHA",1973,0.86,0.86,0.64
"CHA",1974,0.86,0.86,0.64
"CHA",1975,0.86,0.86,0.64
"CHA",1976,0.86,0.86,0.64
"CHA",1977,0.86,0.86,0.64
"CHA",1978,0.86,0.86,0.64
"CHA",1979,0.86,0.86,0.64
"CHA",1980,0.86,0.86,0.64
"CHA",1981,0.86,0.86,0.64
"CHA",1982,0.86,0.86,0.64
"CHA",1983,0.86,0.86,0.64
"CHA",1984,0.86,0.86,0.64
"CHA",1985,0.86,0.86,0.64
"CHA",1986,0.86,0.86,0.64
"CHA",1987,0.86,0.86,0.64
"CHA",1988,0.86,0.86,0.64
"CHA",1989,0.86,0.86,0.64
"CHA",1990,0.86,0.86,0.64
"CHA",1991,0.86,0.86,0.64
"CHA",1992,0.86,0.86,0.64
"CHA",1993,0.86,0.86,0.64
"CHA",1994,0.86,0.86,0.64
"CHA",1995,0.86,0.86,0.64
"CHA",1996,0.86,0.86,0.64
"CHA",1997,0.86,0.86,0.64
"CHA",1998,0.86,0.86,0.64
"CHA",1999,0.86,0.86,0.64
"CHA",2000,0.86,0.86,0.64
"CHA",2001,0.86,0.86,0.64
"CHA",2002,0.86,0.86,0.64
"CHA",2003,0.86,0.86,0.64
"CHA",2004,0.86,0.86,0.64
"CHA",2005,0.86,0.86,0.64
"CHA",2006,0.86,0.86,0.64
