"sftgcode","year","imr.raw","imr.normed"
"GAM",2005,84.3,3.15
"GAM",2006,82.1,3.3
"GAM",2007,79.7,3.24
"GAM",2008,77.3,3.19
"GAM",2009,75.5,3.22
"GAM",2010,73.9,3.26
"GAM",2011,71.7,3.25
"GAM",2012,69.6,3.27
"GDR",1955,48.9,0.49
"GDR",1956,46.5,0.48
"GDR",1957,45.5,0.48
"GDR",1958,44.2,0.49
"GDR",1959,40.8,0.45
"GDR",1960,38.8,0.4
"GDR",1961,33.7,0.28
"GDR",1962,31.6,0.27
"GDR",1963,31.2,0.28
"GDR",1964,28.6,0.25
"GDR",1965,24.8,0.22
"GDR",1966,22.9,0.21
"GDR",1967,21.4,0.21
"GDR",1968,20.2,0.2
"GDR",1969,20.3,0.2
"GDR",1970,18.5,0.19
"GDR",1971,18,0.19
"GDR",1972,17.6,0.2
"GDR",1973,15.6,0.18
"GDR",1974,15.9,0.19
"GDR",1975,15.9,0.2
"GDR",1976,14,0.17
"GDR",1977,13.1,0.16
"GDR",1978,13.1,0.17
"GDR",1979,12.9,0.18
"GDR",1980,12.1,0.18
"GDR",1981,12.3,0.19
"GDR",1982,11.4,0.19
"GDR",1983,10.7,0.18
"GDR",1984,10,0.18
"GDR",1985,9.6,0.17
"GDR",1986,9.2,0.17
"GDR",1987,8.7,0.17
"GDR",1988,8.1,0.16
"GDR",1989,7.6,0.16
"GER",1990,NA,NA
"GER",1991,6.5,0.15
"GER",1992,6.1,0.15
"GER",1993,5.8,0.14
"GER",1994,5.5,0.14
"GER",1995,5.3,0.14
"GER",1996,5.1,0.13
"GER",1997,4.9,0.14
"GER",1998,4.6,0.14
"GER",1999,4.5,0.14
"GER",2000,4.4,0.14
"GER",2001,4.2,0.14
"GER",2002,4.2,0.14
"GER",2003,4.2,0.15
"GER",2004,4.1,0.15
"GER",2005,3.9,0.14
"GER",2006,3.9,0.16
"GER",2007,3.9,0.16
"GER",2008,3.6,0.15
"GER",2009,3.6,0.15
"GER",2010,3.6,0.16
"GER",2011,3.5,0.16
"GER",2012,3.5,0.17
"GFR",1955,41.9,0.42
"GFR",1956,38.9,0.4
"GFR",1957,36.6,0.38
"GFR",1958,36.2,0.4
"GFR",1959,34.4,0.38
"GFR",1960,33.8,0.34
"GFR",1961,32,0.27
"GFR",1962,29.3,0.25
"GFR",1963,27.1,0.24
"GFR",1964,25.3,0.22
"GFR",1965,23.8,0.21
"GFR",1966,23.6,0.22
"GFR",1967,22.8,0.22
"GFR",1968,22.6,0.22
"GFR",1969,23.2,0.23
"GFR",1970,23.4,0.24
"GFR",1971,23.1,0.25
"GFR",1972,22.4,0.25
"GFR",1973,22.7,0.27
"GFR",1974,21.1,0.26
"GFR",1975,19.7,0.24
"GFR",1976,17.4,0.21
"GFR",1977,15.4,0.19
"GFR",1978,14.7,0.19
"GFR",1979,13.6,0.19
"GFR",1980,12.7,0.19
"GFR",1981,11.6,0.18
"GFR",1982,10.9,0.18
"GFR",1983,10.2,0.17
"GFR",1984,9.6,0.17
"GFR",1985,8.9,0.16
"GFR",1986,8.7,0.17
"GFR",1987,8.3,0.16
"GFR",1988,7.6,0.15
"GFR",1989,7.5,0.16
"GHA",1957,NA,NA
"GHA",1958,NA,NA
"GHA",1959,NA,NA
"GHA",1960,96.8,0.99
"GHA",1961,91.4,0.77
"GHA",1962,86,0.74
"GHA",1963,86.4,0.77
"GHA",1964,86.8,0.77
"GHA",1965,87.2,0.78
"GHA",1966,87.6,0.8
"GHA",1967,88,0.85
"GHA",1968,85.7,0.83
"GHA",1969,83.3,0.83
"GHA",1970,81.3,0.84
"GHA",1971,81.3,0.86
"GHA",1972,81.3,0.92
"GHA",1973,81.3,0.95
"GHA",1974,81.3,0.98
"GHA",1975,81.3,1.01
"GHA",1976,81.3,0.97
"GHA",1977,81.3,1
"GHA",1978,81.3,1.07
"GHA",1979,81.3,1.12
"GHA",1980,81.3,1.19
"GHA",1981,81.3,1.25
"GHA",1982,81.3,1.33
"GHA",1983,81.3,1.38
"GHA",1984,80,1.4
"GHA",1985,78.7,1.42
"GHA",1986,77.5,1.47
"GHA",1987,76.3,1.49
"GHA",1988,75.1,1.51
"GHA",1989,72.7,1.55
"GHA",1990,70.3,1.56
"GHA",1991,68,1.53
"GHA",1992,65.8,1.59
"GHA",1993,63.6,1.56
"GHA",1994,61.5,1.54
"GHA",1995,62.3,1.61
"GHA",1996,63.1,1.68
"GHA",1997,63.8,1.84
"GHA",1998,64.6,1.93
"GHA",1999,62.2,1.91
"GHA",2000,59.9,1.86
"GHA",2001,57.7,1.88
"GHA",2002,55.5,1.88
"GHA",2003,53.4,1.89
"GHA",2004,51.9,1.89
"GHA",2005,50.4,1.89
"GHA",2006,48.9,1.96
"GHA",2007,47.5,1.93
"GHA",2008,46.1,1.9
"GHA",2009,44.8,1.91
"GHA",2010,43.5,1.92
"GHA",2011,42.2,1.91
"GHA",2012,40.9,1.93
"GNB",1974,NA,NA
"GNB",1975,156.3,1.93
"GNB",1976,154.9,1.84
"GNB",1977,153.5,1.89
"GNB",1978,152.1,2.01
"GNB",1979,150.7,2.08
"GNB",1980,149,2.18
"GNB",1981,147.2,2.27
"GNB",1982,145.4,2.38
"GNB",1983,143.6,2.44
"GNB",1984,141.9,2.49
"GNB",1985,140.1,2.52
"GNB",1986,138.2,2.62
"GNB",1987,136.4,2.67
"GNB",1988,134.6,2.71
"GNB",1989,132.8,2.84
"GNB",1990,131.1,2.91
"GNB",1991,129.4,2.92
"GNB",1992,127.7,3.09
"GNB",1993,126.1,3.09
"GNB",1994,124.7,3.12
"GNB",1995,123.4,3.2
"GNB",1996,122.1,3.25
"GNB",1997,120.8,3.48
"GNB",1998,119.4,3.57
"GNB",1999,118,3.62
"GNB",2000,116.5,3.61
"GNB",2001,114.7,3.75
"GNB",2002,112.9,3.83
"GNB",2003,111,3.93
"GNB",2004,109.2,3.98
"GNB",2005,107.3,4.02
"GNB",2006,105.4,4.23
"GNB",2007,103.5,4.21
"GNB",2008,101.6,4.19
"GNB",2009,99.8,4.26
"GNB",2010,98.1,4.33
"GNB",2011,96.2,4.36
"GNB",2012,94.4,4.44
"GRC",1955,47.4,0.48
"GRC",1956,41.9,0.43
"GRC",1957,47.1,0.49
"GRC",1958,42.5,0.47
"GRC",1959,42.8,0.47
"GRC",1960,42,0.43
"GRC",1961,40.7,0.34
"GRC",1962,42.2,0.36
"GRC",1963,39.3,0.35
"GRC",1964,35.8,0.32
"GRC",1965,34.3,0.31
"GRC",1966,34,0.31
"GRC",1967,34.3,0.33
"GRC",1968,34.4,0.33
"GRC",1969,31.8,0.32
"GRC",1970,29.6,0.3
"GRC",1971,26.9,0.29
"GRC",1972,27.3,0.31
"GRC",1973,24.1,0.28
"GRC",1974,23.9,0.29
"GRC",1975,24,0.3
"GRC",1976,23,0.27
"GRC",1977,20.4,0.25
"GRC",1978,19.3,0.25
"GRC",1979,18.7,0.26
"GRC",1980,17.9,0.26
"GRC",1981,16.3,0.25
"GRC",1982,15.1,0.25
"GRC",1983,14.6,0.25
"GRC",1984,14.1,0.25
"GRC",1985,14,0.25
"GRC",1986,12.2,0.23
"GRC",1987,11.7,0.23
"GRC",1988,11.1,0.22
"GRC",1989,9.4,0.2
"GRC",1990,9.7,0.22
"GRC",1991,8.9,0.2
"GRC",1992,8.4,0.2
"GRC",1993,8.4,0.21
"GRC",1994,8,0.2
"GRC",1995,8.1,0.21
"GRC",1996,7.2,0.19
"GRC",1997,6.5,0.19
"GRC",1998,6.6,0.2
"GRC",1999,6.1,0.19
"GRC",2000,6.1,0.19
"GRC",2001,6,0.19
"GRC",2002,5.9,0.2
"GRC",2003,5.7,0.2
"GRC",2004,5.6,0.2
"GRC",2005,5.5,0.21
"GRC",2006,5.4,0.22
"GRC",2007,5.3,0.22
"GRC",2008,5.3,0.22
"GRC",2009,5.2,0.22
"GRC",2010,5.1,0.22
"GRC",2011,5,0.23
"GRC",2012,4.9,0.23
"GRG",1991,20.7,0.47
"GRG",1992,19.5,0.47
"GRG",1993,23,0.56
"GRG",1994,24.3,0.61
"GRG",1995,23.5,0.61
"GRG",1996,26.8,0.71
"GRG",1997,23.3,0.67
"GRG",1998,20.7,0.62
"GRG",1999,23,0.71
"GRG",2000,20.3,0.63
"GRG",2001,21.8,0.71
"GRG",2002,21,0.71
"GRG",2003,20.1,0.71
"GRG",2004,19.3,0.7
"GRG",2005,18.6,0.7
"GRG",2006,18,0.72
"GRG",2007,17.4,0.71
"GRG",2008,16.8,0.69
"GRG",2009,16.2,0.69
"GRG",2010,15.7,0.69
"GRG",2011,15.2,0.69
"GRG",2012,14.7,0.69
"GUA",1955,134.8,1.36
"GUA",1956,132.6,1.37
"GUA",1957,130.4,1.36
"GUA",1958,128.2,1.41
"GUA",1959,126,1.38
"GUA",1960,123.9,1.26
"GUA",1961,121.6,1.02
"GUA",1962,119.3,1.03
"GUA",1963,117.1,1.04
"GUA",1964,115,1.02
"GUA",1965,112.6,1
"GUA",1966,110.2,1.01
"GUA",1967,107.7,1.05
"GUA",1968,105.4,1.02
"GUA",1969,103,1.02
"GUA",1970,100.8,1.04
"GUA",1971,98.3,1.04
"GUA",1972,95.9,1.08
"GUA",1973,93.6,1.09
"GUA",1974,90.4,1.09
"GUA",1975,87.3,1.08
"GUA",1976,84,1
"GUA",1977,81,1
"GUA",1978,78,1.03
"GUA",1979,75.1,1.04
"GUA",1980,77.6,1.13
"GUA",1981,73.2,1.13
"GUA",1982,72.7,1.19
"GUA",1983,72.2,1.23
"GUA",1984,71.7,1.26
"GUA",1985,68.9,1.24
"GUA",1986,66.3,1.26
"GUA",1987,63.7,1.25
"GUA",1988,61.2,1.23
"GUA",1989,58.9,1.26
"GUA",1990,56.6,1.26
"GUA",1991,54.4,1.23
"GUA",1992,52.2,1.26
"GUA",1993,50.2,1.23
"GUA",1994,48.3,1.21
"GUA",1995,46.4,1.2
"GUA",1996,44.5,1.18
"GUA",1997,42.6,1.23
"GUA",1998,40.9,1.22
"GUA",1999,39.2,1.2
"GUA",2000,37.6,1.17
"GUA",2001,36.4,1.19
"GUA",2002,35.2,1.19
"GUA",2003,34,1.2
"GUA",2004,32.9,1.2
"GUA",2005,31.8,1.19
"GUA",2006,30.8,1.24
"GUA",2007,29.8,1.21
"GUA",2008,28.8,1.19
"GUA",2009,27.8,1.19
"GUA",2010,26.9,1.19
"GUA",2011,26,1.18
"GUA",2012,25.2,1.18
"GUI",1958,NA,NA
"GUI",1959,208.7,2.28
"GUI",1960,204.8,2.09
"GUI",1961,201,1.69
"GUI",1962,197.3,1.7
"GUI",1963,193.6,1.72
"GUI",1964,190,1.68
"GUI",1965,186.5,1.66
"GUI",1966,183,1.67
"GUI",1967,179.5,1.74
"GUI",1968,176.1,1.71
"GUI",1969,172.8,1.72
"GUI",1970,169.5,1.74
"GUI",1971,166.3,1.77
"GUI",1972,163.2,1.85
"GUI",1973,160,1.87
"GUI",1974,157,1.9
"GUI",1975,154,1.91
"GUI",1976,151,1.8
"GUI",1977,148.1,1.83
"GUI",1978,145.3,1.92
"GUI",1979,142.4,1.96
"GUI",1980,139.7,2.04
"GUI",1981,137,2.11
"GUI",1982,134.3,2.19
"GUI",1983,131.7,2.24
"GUI",1984,129.2,2.27
"GUI",1985,126.7,2.28
"GUI",1986,124.2,2.36
"GUI",1987,121.8,2.38
"GUI",1988,119.4,2.41
"GUI",1989,117.1,2.51
"GUI",1990,114.8,2.55
"GUI",1991,112.6,2.54
"GUI",1992,110.4,2.67
"GUI",1993,108.3,2.66
"GUI",1994,106.2,2.66
"GUI",1995,102.8,2.66
"GUI",1996,99.5,2.65
"GUI",1997,96.4,2.77
"GUI",1998,93.3,2.79
"GUI",1999,90.3,2.77
"GUI",2000,87.5,2.71
"GUI",2001,84.7,2.77
"GUI",2002,82,2.78
"GUI",2003,79.4,2.81
"GUI",2004,76.8,2.8
"GUI",2005,74.4,2.78
"GUI",2006,72,2.89
"GUI",2007,69.7,2.83
"GUI",2008,67.4,2.78
"GUI",2009,65.2,2.78
"GUI",2010,63.1,2.78
"GUI",2011,61,2.77
"GUI",2012,59,2.78
"GUY",1966,74.7,0.68
"GUY",1967,73.6,0.72
"GUY",1968,72.5,0.71
"GUY",1969,71.4,0.71
"GUY",1970,70.3,0.72
"GUY",1971,69.2,0.74
"GUY",1972,68.2,0.77
"GUY",1973,67.1,0.79
"GUY",1974,66.1,0.8
"GUY",1975,65,0.8
"GUY",1976,64,0.76
"GUY",1977,63,0.78
"GUY",1978,62,0.82
"GUY",1979,61,0.84
"GUY",1980,60.4,0.88
"GUY",1981,59.3,0.92
"GUY",1982,58.5,0.96
"GUY",1983,57.8,0.98
"GUY",1984,57,1
"GUY",1985,56.1,1.01
"GUY",1986,55.6,1.06
"GUY",1987,55.2,1.08
"GUY",1988,54.5,1.1
"GUY",1989,54,1.16
"GUY",1990,53.5,1.19
"GUY",1991,53,1.2
"GUY",1992,52.5,1.27
"GUY",1993,52,1.28
"GUY",1994,51.5,1.29
"GUY",1995,51.1,1.33
"GUY",1996,50.5,1.34
"GUY",1997,50,1.44
"GUY",1998,49.6,1.48
"GUY",1999,49.1,1.51
"GUY",2000,48.5,1.51
"GUY",2001,48,1.57
"GUY",2002,47.6,1.62
"GUY",2003,47.1,1.66
"GUY",2004,45.6,1.66
"GUY",2005,44.2,1.66
"GUY",2006,42.9,1.72
"GUY",2007,41.6,1.69
"GUY",2008,40.4,1.67
"GUY",2009,39.1,1.67
"GUY",2010,37.9,1.67
"GUY",2011,36.8,1.67
"GUY",2012,35.6,1.67
"HAI",1955,175.2,1.77
"HAI",1956,173.9,1.8
"HAI",1957,172.6,1.81
"HAI",1958,171.3,1.88
"HAI",1959,169.9,1.86
"HAI",1960,168.6,1.72
"HAI",1961,167.3,1.41
"HAI",1962,165.9,1.43
"HAI",1963,167.9,1.49
"HAI",1964,163.3,1.44
"HAI",1965,161.9,1.44
"HAI",1966,159,1.46
"HAI",1967,155.6,1.51
"HAI",1968,152.5,1.48
"HAI",1969,149.3,1.48
"HAI",1970,146,1.5
"HAI",1971,145.4,1.55
"HAI",1972,143.6,1.62
"HAI",1973,141.8,1.66
"HAI",1974,140,1.7
"HAI",1975,138.3,1.71
"HAI",1976,136.6,1.62
"HAI",1977,134.8,1.66
"HAI",1978,133.2,1.76
"HAI",1979,131.5,1.81
"HAI",1980,129.8,1.9
"HAI",1981,126.4,1.95
"HAI",1982,123,2.01
"HAI",1983,119.7,2.04
"HAI",1984,116.5,2.05
"HAI",1985,113.4,2.04
"HAI",1986,110.3,2.09
"HAI",1987,107.3,2.1
"HAI",1988,104.4,2.1
"HAI",1989,101.6,2.17
"HAI",1990,98.8,2.2
"HAI",1991,96,2.16
"HAI",1992,93.2,2.25
"HAI",1993,90.5,2.22
"HAI",1994,87.9,2.2
"HAI",1995,85.4,2.21
"HAI",1996,82.9,2.21
"HAI",1997,80.5,2.32
"HAI",1998,78.2,2.33
"HAI",1999,75.9,2.33
"HAI",2000,73.7,2.29
"HAI",2001,71.6,2.34
"HAI",2002,69.6,2.36
"HAI",2003,67.7,2.39
"HAI",2004,65.8,2.4
"HAI",2005,64,2.39
"HAI",2006,62.2,2.5
"HAI",2007,60.5,2.46
"HAI",2008,58.8,2.43
"HAI",2009,57.2,2.44
"HAI",2010,77.3,3.41
"HAI",2011,54,2.45
"HAI",2012,52.4,2.47
"HON",1955,146.7,1.48
"HON",1956,144.8,1.5
"HON",1957,142.9,1.49
"HON",1958,141,1.55
"HON",1959,139.1,1.52
"HON",1960,137.2,1.4
"HON",1961,135.3,1.14
"HON",1962,132.8,1.14
"HON",1963,130.3,1.16
"HON",1964,127.8,1.13
"HON",1965,125.3,1.12
"HON",1966,122.8,1.12
"HON",1967,120.3,1.17
"HON",1968,117.8,1.15
"HON",1969,115.3,1.14
"HON",1970,112.8,1.16
"HON",1971,110.4,1.17
"HON",1972,107.9,1.22
"HON",1973,105.5,1.23
"HON",1974,103,1.25
"HON",1975,95,1.18
"HON",1976,87.6,1.04
"HON",1977,80.8,1
"HON",1978,74.5,0.98
"HON",1979,68.7,0.95
"HON",1980,63.4,0.93
"HON",1981,58.4,0.9
"HON",1982,53.9,0.88
"HON",1983,51.5,0.88
"HON",1984,49.2,0.86
"HON",1985,47.1,0.85
"HON",1986,45,0.85
"HON",1987,43,0.84
"HON",1988,41.2,0.83
"HON",1989,39.4,0.84
"HON",1990,38.4,0.85
"HON",1991,37.5,0.85
"HON",1992,36.6,0.89
"HON",1993,35.8,0.88
"HON",1994,34.5,0.86
"HON",1995,33.2,0.86
"HON",1996,32.2,0.86
"HON",1997,31.3,0.9
"HON",1998,32.6,0.97
"HON",1999,29.9,0.92
"HON",2000,28.4,0.88
"HON",2001,27.5,0.9
"HON",2002,26.7,0.91
"HON",2003,25.9,0.92
"HON",2004,25.2,0.92
"HON",2005,24.4,0.91
"HON",2006,23.7,0.95
"HON",2007,23,0.94
"HON",2008,22.3,0.92
"HON",2009,21.7,0.93
"HON",2010,21,0.93
"HON",2011,20.4,0.93
"HON",2012,19.9,0.93
"HUN",1955,71.9,0.73
"HUN",1956,70.5,0.73
"HUN",1957,75.7,0.79
"HUN",1958,69.7,0.77
"HUN",1959,62.8,0.69
"HUN",1960,57.1,0.58
"HUN",1961,52.9,0.44
"HUN",1962,57.4,0.49
"HUN",1963,46.7,0.41
"HUN",1964,40,0.35
"HUN",1965,38.8,0.35
"HUN",1966,38.4,0.35
"HUN",1967,37,0.36
"HUN",1968,35.8,0.35
"HUN",1969,35.7,0.35
"HUN",1970,35.9,0.37
"HUN",1971,35.1,0.37
"HUN",1972,33.2,0.38
"HUN",1973,33.8,0.4
"HUN",1974,34.3,0.42
"HUN",1975,32.8,0.41
"HUN",1976,29.8,0.35
"HUN",1977,26.2,0.32
"HUN",1978,24.4,0.32
"HUN",1979,24,0.33
"HUN",1980,23.2,0.34
"HUN",1981,20.8,0.32
"HUN",1982,20,0.33
"HUN",1983,19,0.32
"HUN",1984,20.4,0.36
"HUN",1985,20.4,0.37
"HUN",1986,19,0.36
"HUN",1987,17.3,0.34
"HUN",1988,15.8,0.32
"HUN",1989,15.7,0.34
"HUN",1990,15,0.33
"HUN",1991,15.7,0.35
"HUN",1992,13.8,0.33
"HUN",1993,12.2,0.3
"HUN",1994,11.5,0.29
"HUN",1995,10.5,0.27
"HUN",1996,10.6,0.28
"HUN",1997,9.6,0.28
"HUN",1998,9.5,0.28
"HUN",1999,8.3,0.26
"HUN",2000,9.3,0.29
"HUN",2001,9,0.29
"HUN",2002,7.1,0.24
"HUN",2003,7.2,0.25
"HUN",2004,6.6,0.24
"HUN",2005,6.3,0.24
"HUN",2006,5.8,0.23
"HUN",2007,5.8,0.24
"HUN",2008,5.6,0.23
"HUN",2009,5.5,0.24
"HUN",2010,5.4,0.24
"HUN",2011,5.3,0.24
"HUN",2012,5.2,0.25
"IND",1955,162.1,1.64
"IND",1956,159.8,1.65
"IND",1957,157.5,1.65
"IND",1958,155.2,1.71
"IND",1959,153,1.67
"IND",1960,150.7,1.53
"IND",1961,148.4,1.25
"IND",1962,146.1,1.26
"IND",1963,143.8,1.28
"IND",1964,141.6,1.25
"IND",1965,139.3,1.24
"IND",1966,137,1.25
"IND",1967,134.7,1.31
"IND",1968,132.4,1.29
"IND",1969,130.1,1.29
"IND",1970,127.9,1.31
"IND",1971,125.6,1.33
"IND",1972,123.3,1.39
"IND",1973,121,1.42
"IND",1974,118.7,1.44
"IND",1975,116.5,1.44
"IND",1976,114.2,1.36
"IND",1977,111.9,1.38
"IND",1978,109.6,1.45
"IND",1979,107.3,1.48
"IND",1980,105,1.53
"IND",1981,102.8,1.59
"IND",1982,100.5,1.64
"IND",1983,98.2,1.67
"IND",1984,95.9,1.68
"IND",1985,93.6,1.68
"IND",1986,91.3,1.73
"IND",1987,89.1,1.74
"IND",1988,86.8,1.75
"IND",1989,84.5,1.81
"IND",1990,82.2,1.83
"IND",1991,79.9,1.8
"IND",1992,78.5,1.9
"IND",1993,77.2,1.89
"IND",1994,75.8,1.9
"IND",1995,74.5,1.93
"IND",1996,73.2,1.95
"IND",1997,72,2.07
"IND",1998,70.7,2.11
"IND",1999,69.5,2.13
"IND",2000,68.3,2.12
"IND",2001,66.1,2.16
"IND",2002,63.9,2.17
"IND",2003,61.9,2.19
"IND",2004,59.9,2.18
"IND",2005,57.9,2.17
"IND",2006,56,2.25
"IND",2007,54.2,2.21
"IND",2008,52.5,2.17
"IND",2009,50.8,2.17
"IND",2010,49.1,2.17
"IND",2011,47.6,2.16
"IND",2012,46.1,2.17
"INS",1955,167,1.69
"INS",1956,164.7,1.7
"INS",1957,162.2,1.7
"INS",1958,159.7,1.76
"INS",1959,157.5,1.72
"INS",1960,154.8,1.58
"INS",1961,152,1.28
"INS",1962,149.4,1.29
"INS",1963,146.8,1.3
"INS",1964,144.1,1.27
"INS",1965,142.5,1.27
"INS",1966,149.6,1.37
"INS",1967,136,1.32
"INS",1968,133.2,1.3
"INS",1969,130.5,1.3
"INS",1970,127.7,1.31
"INS",1971,124.9,1.33
"INS",1972,122.1,1.38
"INS",1973,119.3,1.4
"INS",1974,116.4,1.41
"INS",1975,113.6,1.41
"INS",1976,112.1,1.33
"INS",1977,109,1.34
"INS",1978,105.9,1.4
"INS",1979,102.8,1.42
"INS",1980,99.8,1.46
"INS",1981,95,1.47
"INS",1982,90.7,1.48
"INS",1983,86.5,1.47
"INS",1984,82.5,1.45
"INS",1985,78.8,1.42
"INS",1986,75.1,1.43
"INS",1987,71.7,1.4
"INS",1988,68.4,1.38
"INS",1989,65.2,1.4
"INS",1990,62.2,1.38
"INS",1991,59.4,1.34
"INS",1992,56.6,1.37
"INS",1993,54,1.32
"INS",1994,51.1,1.28
"INS",1995,48.4,1.25
"INS",1996,46.8,1.25
"INS",1997,45.3,1.3
"INS",1998,43.8,1.31
"INS",1999,42.3,1.3
"INS",2000,40.9,1.27
"INS",2001,39.6,1.29
"INS",2002,38.2,1.3
"INS",2003,36.9,1.31
"INS",2004,36.4,1.33
"INS",2005,34.5,1.29
"INS",2006,33.3,1.34
"INS",2007,32.2,1.31
"INS",2008,31,1.28
"INS",2009,30,1.28
"INS",2010,28.9,1.28
"INS",2011,28,1.27
"INS",2012,27,1.27
"IRE",1955,36.7,0.37
"IRE",1956,35.6,0.37
"IRE",1957,33.1,0.35
"IRE",1958,35.4,0.39
"IRE",1959,32,0.35
"IRE",1960,29.3,0.3
"IRE",1961,30.5,0.26
"IRE",1962,29.1,0.25
"IRE",1963,26.6,0.24
"IRE",1964,26.7,0.24
"IRE",1965,25.3,0.23
"IRE",1966,25,0.23
"IRE",1967,24.4,0.24
"IRE",1968,21,0.2
"IRE",1969,20.6,0.2
"IRE",1970,19.6,0.2
"IRE",1971,18,0.19
"IRE",1972,18,0.2
"IRE",1973,18,0.21
"IRE",1974,17.8,0.22
"IRE",1975,17.5,0.22
"IRE",1976,15.5,0.18
"IRE",1977,15.5,0.19
"IRE",1978,14.9,0.2
"IRE",1979,12.8,0.18
"IRE",1980,11.1,0.16
"IRE",1981,10.3,0.16
"IRE",1982,10.5,0.17
"IRE",1983,10.1,0.17
"IRE",1984,9.6,0.17
"IRE",1985,8.8,0.16
"IRE",1986,8.9,0.17
"IRE",1987,7.9,0.16
"IRE",1988,8.9,0.18
"IRE",1989,8.1,0.17
"IRE",1990,8.2,0.18
"IRE",1991,7.6,0.17
"IRE",1992,6.5,0.16
"IRE",1993,6.1,0.15
"IRE",1994,5.7,0.14
"IRE",1995,6.4,0.17
"IRE",1996,6.1,0.16
"IRE",1997,6.2,0.18
"IRE",1998,5.9,0.18
"IRE",1999,5.9,0.18
"IRE",2000,6.2,0.19
"IRE",2001,5.9,0.19
"IRE",2002,5.1,0.17
"IRE",2003,5.3,0.19
"IRE",2004,4.6,0.17
"IRE",2005,3.8,0.14
"IRE",2006,3.7,0.15
"IRE",2007,3.2,0.13
"IRE",2008,4,0.16
"IRE",2009,3.9,0.17
"IRE",2010,3.9,0.17
"IRE",2011,3.9,0.17
"IRE",2012,3.8,0.18
"IRN",1955,175.4,1.77
"IRN",1956,172.1,1.78
"IRN",1957,169,1.77
"IRN",1958,164.9,1.81
"IRN",1959,161.4,1.77
"IRN",1960,157.9,1.61
"IRN",1961,154.4,1.3
"IRN",1962,151.9,1.31
"IRN",1963,147.3,1.31
"IRN",1964,143.7,1.27
"IRN",1965,140.1,1.25
"IRN",1966,136.5,1.25
"IRN",1967,133,1.29
"IRN",1968,130.2,1.27
"IRN",1969,125.9,1.25
"IRN",1970,122.3,1.26
"IRN",1971,118.8,1.26
"IRN",1972,115.7,1.31
"IRN",1973,111.9,1.31
"IRN",1974,108.4,1.31
"IRN",1975,104.9,1.3
"IRN",1976,101.6,1.21
"IRN",1977,98.4,1.21
"IRN",1978,96.2,1.27
"IRN",1979,91.9,1.27
"IRN",1980,88.4,1.29
"IRN",1981,85.8,1.32
"IRN",1982,82.7,1.35
"IRN",1983,79.3,1.35
"IRN",1984,76.2,1.34
"IRN",1985,73.1,1.31
"IRN",1986,75.9,1.44
"IRN",1987,75,1.47
"IRN",1988,75.6,1.52
"IRN",1989,73.4,1.57
"IRN",1990,77.6,1.72
"IRN",1991,71.3,1.61
"IRN",1992,70.1,1.7
"IRN",1993,68.2,1.67
"IRN",1994,66.1,1.65
"IRN",1995,64.2,1.66
"IRN",1996,62.8,1.67
"IRN",1997,61.9,1.78
"IRN",1998,61,1.82
"IRN",1999,60.2,1.85
"IRN",2000,59.3,1.84
"IRN",2001,57.9,1.89
"IRN",2002,55,1.87
"IRN",2003,52.9,1.87
"IRN",2004,51.2,1.87
"IRN",2005,49.6,1.86
"IRN",2006,48.2,1.93
"IRN",2007,46.9,1.91
"IRN",2008,45.7,1.89
"IRN",2009,44.6,1.9
"IRN",2010,43.5,1.92
"IRN",2011,42.3,1.92
"IRN",2012,41.1,1.93
"IRQ",1955,161.9,1.64
"IRQ",1956,158.6,1.64
"IRQ",1957,155.3,1.62
"IRQ",1958,152,1.67
"IRQ",1959,149.9,1.64
"IRQ",1960,145.3,1.48
"IRQ",1961,142,1.19
"IRQ",1962,138.7,1.2
"IRQ",1963,135.8,1.21
"IRQ",1964,132.1,1.17
"IRQ",1965,128.7,1.15
"IRQ",1966,126,1.15
"IRQ",1967,122.2,1.19
"IRQ",1968,118.9,1.16
"IRQ",1969,116.6,1.16
"IRQ",1970,113.9,1.17
"IRQ",1971,111.4,1.18
"IRQ",1972,108.8,1.23
"IRQ",1973,106.3,1.24
"IRQ",1974,103.8,1.26
"IRQ",1975,101.1,1.25
"IRQ",1976,98.6,1.17
"IRQ",1977,96.1,1.19
"IRQ",1978,93.6,1.24
"IRQ",1979,91.1,1.26
"IRQ",1980,88.6,1.29
"IRQ",1981,86.3,1.33
"IRQ",1982,83.9,1.37
"IRQ",1983,81.5,1.39
"IRQ",1984,79.2,1.39
"IRQ",1985,77,1.38
"IRQ",1986,74.7,1.42
"IRQ",1987,72.3,1.41
"IRQ",1988,70.9,1.43
"IRQ",1989,69.1,1.48
"IRQ",1990,67.4,1.5
"IRQ",1991,99.7,2.25
"IRQ",1992,79.1,1.91
"IRQ",1993,72.6,1.78
"IRQ",1994,67.9,1.7
"IRQ",1995,63.3,1.64
"IRQ",1996,63.3,1.68
"IRQ",1997,63.3,1.82
"IRQ",1998,63.3,1.89
"IRQ",1999,63.3,1.94
"IRQ",2000,63.3,1.96
"IRQ",2001,60.7,1.98
"IRQ",2002,58.2,1.97
"IRQ",2003,55.7,1.97
"IRQ",2004,53.4,1.95
"IRQ",2005,51.2,1.91
"IRQ",2006,49.4,1.99
"IRQ",2007,47.8,1.94
"IRQ",2008,46.2,1.91
"IRQ",2009,44.7,1.91
