"sftgcode","year","pol.democ","pol.autoc","pol.polity","pol.polity2","pol.durable","pol.xrreg","pol.xrcomp","pol.xropen","pol.xconst","pol.parreg","pol.parcomp","pol.exrec","pol.exconst","pol.polcomp"
"CUB",1955,0,9,-9,-9,0,2,1,4,1,4,1,3,1,1
"CUB",1956,0,9,-9,-9,1,2,1,4,1,4,1,3,1,1
"CUB",1957,0,9,-9,-9,2,2,1,4,1,4,1,3,1,1
"CUB",1958,0,9,-9,-9,3,2,1,4,1,4,1,3,1,1
"CUB",1959,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CUB",1960,-88,-88,-88,-4,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"CUB",1961,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"CUB",1962,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"CUB",1963,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"CUB",1964,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"CUB",1965,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"CUB",1966,0,7,-7,-7,5,1,0,0,1,4,1,4,1,1
"CUB",1967,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"CUB",1968,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"CUB",1969,0,7,-7,-7,8,1,0,0,1,4,1,4,1,1
"CUB",1970,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1
"CUB",1971,0,7,-7,-7,10,1,0,0,1,4,1,4,1,1
"CUB",1972,0,7,-7,-7,11,1,0,0,1,4,1,4,1,1
"CUB",1973,0,7,-7,-7,12,1,0,0,1,4,1,4,1,1
"CUB",1974,0,7,-7,-7,13,1,0,0,1,4,1,4,1,1
"CUB",1975,0,7,-7,-7,14,1,0,0,1,4,1,4,1,1
"CUB",1976,0,7,-7,-7,15,1,0,0,1,4,1,4,1,1
"CUB",1977,0,7,-7,-7,16,2,0,0,1,4,1,5,1,1
"CUB",1978,0,7,-7,-7,17,2,0,0,1,4,1,5,1,1
"CUB",1979,0,7,-7,-7,18,2,0,0,1,4,1,5,1,1
"CUB",1980,0,7,-7,-7,19,2,0,0,1,4,1,5,1,1
"CUB",1981,0,7,-7,-7,20,2,0,0,1,4,1,5,1,1
"CUB",1982,0,7,-7,-7,21,2,0,0,1,4,1,5,1,1
"CUB",1983,0,7,-7,-7,22,2,0,0,1,4,1,5,1,1
"CUB",1984,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1
"CUB",1985,0,7,-7,-7,24,2,0,0,1,4,1,5,1,1
"CUB",1986,0,7,-7,-7,25,2,0,0,1,4,1,5,1,1
"CUB",1987,0,7,-7,-7,26,2,0,0,1,4,1,5,1,1
"CUB",1988,0,7,-7,-7,27,2,0,0,1,4,1,5,1,1
"CUB",1989,0,7,-7,-7,28,2,0,0,1,4,1,5,1,1
"CUB",1990,0,7,-7,-7,29,2,0,0,1,4,1,5,1,1
"CUB",1991,0,7,-7,-7,30,2,0,0,1,4,1,5,1,1
"CUB",1992,0,7,-7,-7,31,2,0,0,1,4,1,5,1,1
"CUB",1993,0,7,-7,-7,32,2,0,0,1,4,1,5,1,1
"CUB",1994,0,7,-7,-7,33,2,0,0,1,4,1,5,1,1
"CUB",1995,0,7,-7,-7,34,2,0,0,1,4,1,5,1,1
"CUB",1996,0,7,-7,-7,35,2,0,0,1,4,1,5,1,1
"CUB",1997,0,7,-7,-7,36,2,0,0,1,4,1,5,1,1
"CUB",1998,0,7,-7,-7,37,2,0,0,1,4,1,5,1,1
"CUB",1999,0,7,-7,-7,38,2,0,0,1,4,1,5,1,1
"CUB",2000,0,7,-7,-7,39,2,0,0,1,4,1,5,1,1
"CUB",2001,0,7,-7,-7,40,2,0,0,1,4,1,5,1,1
"CUB",2002,0,7,-7,-7,41,2,0,0,1,4,1,5,1,1
"CUB",2003,0,7,-7,-7,42,2,0,0,1,4,1,5,1,1
"CUB",2004,0,7,-7,-7,43,2,0,0,1,4,1,5,1,1
"CUB",2005,0,7,-7,-7,44,2,0,0,1,4,1,5,1,1
"CUB",2006,0,7,-7,-7,45,2,1,4,3,4,1,3,3,1
"CUB",2007,0,7,-7,-7,46,2,1,4,3,4,1,3,3,1
"CUB",2008,0,7,-7,-7,47,2,1,4,3,4,1,3,3,1
"CUB",2009,0,7,-7,-7,48,2,1,4,3,4,1,3,3,1
"CUB",2010,0,7,-7,-7,49,2,1,4,3,4,1,3,3,1
"CUB",2011,0,7,-7,-7,50,2,1,4,3,4,1,3,3,1
"CUB",2012,0,7,-7,-7,51,2,1,4,3,4,1,3,3,1
"CUB",2013,0,7,-7,-7,52,2,1,4,3,4,1,3,3,1
"CUB",2014,0,7,-7,-7,53,2,1,4,3,4,1,3,3,1
"CYP",1960,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"CYP",1961,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"CYP",1962,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"CYP",1963,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CYP",1964,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CYP",1965,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CYP",1966,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CYP",1967,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CYP",1968,7,0,7,7,0,3,3,4,6,2,3,8,6,7
"CYP",1969,7,0,7,7,1,3,3,4,6,2,3,8,6,7
"CYP",1970,7,0,7,7,2,3,3,4,6,2,3,8,6,7
"CYP",1971,7,0,7,7,3,3,3,4,6,2,3,8,6,7
"CYP",1972,7,0,7,7,4,3,3,4,6,2,3,8,6,7
"CYP",1973,7,0,7,7,5,3,3,4,6,2,3,8,6,7
"CYP",1974,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"CYP",1975,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"CYP",1976,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"CYP",1977,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"CYP",1978,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"CYP",1979,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"CYP",1980,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"CYP",1981,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"CYP",1982,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"CYP",1983,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"CYP",1984,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"CYP",1985,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"CYP",1986,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"CYP",1987,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"CYP",1988,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"CYP",1989,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"CYP",1990,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"CYP",1991,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"CYP",1992,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"CYP",1993,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"CYP",1994,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"CYP",1995,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"CYP",1996,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"CYP",1997,10,0,10,10,23,3,3,4,7,5,5,8,7,10
"CYP",1998,10,0,10,10,24,3,3,4,7,5,5,8,7,10
"CYP",1999,10,0,10,10,25,3,3,4,7,5,5,8,7,10
"CYP",2000,10,0,10,10,26,3,3,4,7,5,5,8,7,10
"CYP",2001,10,0,10,10,27,3,3,4,7,5,5,8,7,10
"CYP",2002,10,0,10,10,28,3,3,4,7,5,5,8,7,10
"CYP",2003,10,0,10,10,29,3,3,4,7,5,5,8,7,10
"CYP",2004,10,0,10,10,30,3,3,4,7,5,5,8,7,10
"CYP",2005,10,0,10,10,31,3,3,4,7,5,5,8,7,10
"CYP",2006,10,0,10,10,32,3,3,4,7,5,5,8,7,10
"CYP",2007,10,0,10,10,33,3,3,4,7,5,5,8,7,10
"CYP",2008,10,0,10,10,34,3,3,4,7,5,5,8,7,10
"CYP",2009,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"CYP",2010,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"CYP",2011,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"CYP",2012,10,0,10,10,38,3,3,4,7,5,5,8,7,10
"CYP",2013,10,0,10,10,39,3,3,4,7,5,5,8,7,10
"CYP",2014,10,0,10,10,40,3,3,4,7,5,5,8,7,10
"CZE",1945,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"CZE",1946,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"CZE",1947,-88,-88,-88,2,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"CZE",1948,0,7,-7,-7,0,2,1,4,3,4,1,3,3,1
"CZE",1949,0,7,-7,-7,1,2,1,4,3,4,1,3,3,1
"CZE",1950,0,7,-7,-7,2,2,1,4,3,4,1,3,3,1
"CZE",1951,0,7,-7,-7,3,2,1,4,3,4,1,3,3,1
"CZE",1952,0,7,-7,-7,4,2,1,4,3,4,1,3,3,1
"CZE",1953,0,7,-7,-7,5,2,1,4,3,4,1,3,3,1
"CZE",1954,0,7,-7,-7,6,2,1,4,3,4,1,3,3,1
"CZE",1955,0,7,-7,-7,7,2,1,4,3,4,1,3,3,1
"CZE",1956,0,7,-7,-7,8,2,1,4,3,4,1,3,3,1
"CZE",1957,0,7,-7,-7,9,2,1,4,3,4,1,3,3,1
"CZE",1958,0,7,-7,-7,10,2,1,4,3,4,1,3,3,1
"CZE",1959,0,7,-7,-7,11,2,1,4,3,4,1,3,3,1
"CZE",1960,0,7,-7,-7,12,2,1,4,3,4,1,3,3,1
"CZE",1961,0,7,-7,-7,13,2,1,4,3,4,1,3,3,1
"CZE",1962,0,7,-7,-7,14,2,1,4,3,4,1,3,3,1
"CZE",1963,0,7,-7,-7,15,2,1,4,3,4,1,3,3,1
"CZE",1964,0,7,-7,-7,16,2,1,4,3,4,1,3,3,1
"CZE",1965,0,7,-7,-7,17,2,1,4,3,4,1,3,3,1
"CZE",1966,0,7,-7,-7,18,2,1,4,3,4,1,3,3,1
"CZE",1967,0,7,-7,-7,19,2,1,4,3,4,1,3,3,1
"CZE",1968,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"CZE",1969,0,7,-7,-7,0,2,1,4,3,4,1,3,3,1
"CZE",1970,0,7,-7,-7,0,2,1,4,3,4,1,3,3,1
"CZE",1971,0,7,-7,-7,1,2,1,4,3,4,1,3,3,1
"CZE",1972,0,7,-7,-7,2,2,1,4,3,4,1,3,3,1
"CZE",1973,0,7,-7,-7,3,2,1,4,3,4,1,3,3,1
"CZE",1974,0,7,-7,-7,4,2,1,4,3,4,1,3,3,1
"CZE",1975,0,7,-7,-7,5,2,1,4,3,4,1,3,3,1
"CZE",1976,0,7,-7,-7,6,2,1,4,3,4,1,3,3,1
"CZE",1977,0,7,-7,-7,7,2,1,4,3,4,1,3,3,1
"CZE",1978,0,7,-7,-7,8,2,1,4,3,4,1,3,3,1
"CZE",1979,0,7,-7,-7,9,2,1,4,3,4,1,3,3,1
"CZE",1980,0,7,-7,-7,10,2,1,4,3,4,1,3,3,1
"CZE",1981,0,7,-7,-7,11,2,1,4,3,4,1,3,3,1
"CZE",1982,0,7,-7,-7,12,2,1,4,3,4,1,3,3,1
"CZE",1983,0,7,-7,-7,13,2,1,4,3,4,1,3,3,1
"CZE",1984,0,7,-7,-7,14,2,1,4,3,4,1,3,3,1
"CZE",1985,0,7,-7,-7,15,2,1,4,3,4,1,3,3,1
"CZE",1986,0,7,-7,-7,16,2,1,4,3,4,1,3,3,1
"CZE",1987,0,7,-7,-7,17,2,1,4,3,4,1,3,3,1
"CZE",1988,0,7,-7,-7,18,2,1,4,3,4,1,3,3,1
"CZE",1989,0,6,-6,-6,0,2,1,4,3,4,2,3,3,2
"CZE",1990,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"CZE",1991,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"CZE",1992,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"CZR",1993,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"CZR",1994,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"CZR",1995,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"CZR",1996,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"CZR",1997,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"CZR",1998,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"CZR",1999,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"CZR",2000,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"CZR",2001,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"CZR",2002,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"CZR",2003,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"CZR",2004,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"CZR",2005,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"CZR",2006,9,0,9,9,13,3,3,4,7,2,4,8,7,9
"CZR",2007,9,0,9,9,14,3,3,4,7,2,4,8,7,9
"CZR",2008,9,0,9,9,15,3,3,4,7,2,4,8,7,9
"CZR",2009,9,0,9,9,16,3,3,4,7,2,4,8,7,9
"CZR",2010,9,0,9,9,17,3,3,4,7,2,4,8,7,9
"CZR",2011,9,0,9,9,18,3,3,4,7,2,4,8,7,9
"CZR",2012,9,0,9,9,19,3,3,4,7,2,4,8,7,9
"CZR",2013,9,0,9,9,20,3,3,4,7,2,4,8,7,9
"CZR",2014,9,0,9,9,21,3,3,4,7,2,4,8,7,9
"DEN",1945,10,0,10,10,0,3,3,4,7,5,5,8,7,10
"DEN",1946,10,0,10,10,1,3,3,4,7,5,5,8,7,10
"DEN",1947,10,0,10,10,2,3,3,4,7,5,5,8,7,10
"DEN",1948,10,0,10,10,3,3,3,4,7,5,5,8,7,10
"DEN",1949,10,0,10,10,4,3,3,4,7,5,5,8,7,10
"DEN",1950,10,0,10,10,5,3,3,4,7,5,5,8,7,10
"DEN",1951,10,0,10,10,6,3,3,4,7,5,5,8,7,10
"DEN",1952,10,0,10,10,7,3,3,4,7,5,5,8,7,10
"DEN",1953,10,0,10,10,8,3,3,4,7,5,5,8,7,10
"DEN",1954,10,0,10,10,9,3,3,4,7,5,5,8,7,10
"DEN",1955,10,0,10,10,10,3,3,4,7,5,5,8,7,10
"DEN",1956,10,0,10,10,11,3,3,4,7,5,5,8,7,10
"DEN",1957,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"DEN",1958,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"DEN",1959,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"DEN",1960,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"DEN",1961,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"DEN",1962,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"DEN",1963,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"DEN",1964,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"DEN",1965,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"DEN",1966,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"DEN",1967,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"DEN",1968,10,0,10,10,23,3,3,4,7,5,5,8,7,10
"DEN",1969,10,0,10,10,24,3,3,4,7,5,5,8,7,10
"DEN",1970,10,0,10,10,25,3,3,4,7,5,5,8,7,10
"DEN",1971,10,0,10,10,26,3,3,4,7,5,5,8,7,10
"DEN",1972,10,0,10,10,27,3,3,4,7,5,5,8,7,10
"DEN",1973,10,0,10,10,28,3,3,4,7,5,5,8,7,10
"DEN",1974,10,0,10,10,29,3,3,4,7,5,5,8,7,10
"DEN",1975,10,0,10,10,30,3,3,4,7,5,5,8,7,10
"DEN",1976,10,0,10,10,31,3,3,4,7,5,5,8,7,10
"DEN",1977,10,0,10,10,32,3,3,4,7,5,5,8,7,10
"DEN",1978,10,0,10,10,33,3,3,4,7,5,5,8,7,10
"DEN",1979,10,0,10,10,34,3,3,4,7,5,5,8,7,10
"DEN",1980,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"DEN",1981,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"DEN",1982,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"DEN",1983,10,0,10,10,38,3,3,4,7,5,5,8,7,10
"DEN",1984,10,0,10,10,39,3,3,4,7,5,5,8,7,10
"DEN",1985,10,0,10,10,40,3,3,4,7,5,5,8,7,10
"DEN",1986,10,0,10,10,41,3,3,4,7,5,5,8,7,10
"DEN",1987,10,0,10,10,42,3,3,4,7,5,5,8,7,10
"DEN",1988,10,0,10,10,43,3,3,4,7,5,5,8,7,10
"DEN",1989,10,0,10,10,44,3,3,4,7,5,5,8,7,10
"DEN",1990,10,0,10,10,45,3,3,4,7,5,5,8,7,10
"DEN",1991,10,0,10,10,46,3,3,4,7,5,5,8,7,10
"DEN",1992,10,0,10,10,47,3,3,4,7,5,5,8,7,10
"DEN",1993,10,0,10,10,48,3,3,4,7,5,5,8,7,10
"DEN",1994,10,0,10,10,49,3,3,4,7,5,5,8,7,10
"DEN",1995,10,0,10,10,50,3,3,4,7,5,5,8,7,10
"DEN",1996,10,0,10,10,51,3,3,4,7,5,5,8,7,10
"DEN",1997,10,0,10,10,52,3,3,4,7,5,5,8,7,10
"DEN",1998,10,0,10,10,53,3,3,4,7,5,5,8,7,10
"DEN",1999,10,0,10,10,54,3,3,4,7,5,5,8,7,10
"DEN",2000,10,0,10,10,55,3,3,4,7,5,5,8,7,10
"DEN",2001,10,0,10,10,56,3,3,4,7,5,5,8,7,10
"DEN",2002,10,0,10,10,57,3,3,4,7,5,5,8,7,10
"DEN",2003,10,0,10,10,58,3,3,4,7,5,5,8,7,10
"DEN",2004,10,0,10,10,59,3,3,4,7,5,5,8,7,10
"DEN",2005,10,0,10,10,60,3,3,4,7,5,5,8,7,10
"DEN",2006,10,0,10,10,61,3,3,4,7,5,5,8,7,10
"DEN",2007,10,0,10,10,62,3,3,4,7,5,5,8,7,10
"DEN",2008,10,0,10,10,63,3,3,4,7,5,5,8,7,10
"DEN",2009,10,0,10,10,64,3,3,4,7,5,5,8,7,10
"DEN",2010,10,0,10,10,65,3,3,4,7,5,5,8,7,10
"DEN",2011,10,0,10,10,66,3,3,4,7,5,5,8,7,10
"DEN",2012,10,0,10,10,67,3,3,4,7,5,5,8,7,10
"DEN",2013,10,0,10,10,68,3,3,4,7,5,5,8,7,10
"DEN",2014,10,0,10,10,69,3,3,4,7,5,5,8,7,10
"DJI",1977,0,8,-8,-8,0,2,1,4,2,4,1,3,2,1
"DJI",1978,0,8,-8,-8,1,2,1,4,2,4,1,3,2,1
"DJI",1979,0,8,-8,-8,2,2,1,4,2,4,1,3,2,1
"DJI",1980,0,8,-8,-8,3,2,1,4,2,4,1,3,2,1
"DJI",1981,0,8,-8,-8,4,2,1,4,2,4,1,3,2,1
"DJI",1982,0,8,-8,-8,5,2,1,4,2,4,1,3,2,1
"DJI",1983,0,8,-8,-8,6,2,1,4,2,4,1,3,2,1
"DJI",1984,0,8,-8,-8,7,2,1,4,2,4,1,3,2,1
"DJI",1985,0,8,-8,-8,8,2,1,4,2,4,1,3,2,1
"DJI",1986,0,8,-8,-8,9,2,1,4,2,4,1,3,2,1
"DJI",1987,0,8,-8,-8,10,2,1,4,2,4,1,3,2,1
"DJI",1988,0,8,-8,-8,11,2,1,4,2,4,1,3,2,1
"DJI",1989,0,8,-8,-8,12,2,1,4,2,4,1,3,2,1
"DJI",1990,0,8,-8,-8,13,2,1,4,2,4,1,3,2,1
"DJI",1991,0,8,-8,-8,14,2,1,4,2,4,1,3,2,1
"DJI",1992,0,7,-7,-7,15,2,1,4,2,4,2,3,2,2
"DJI",1993,0,7,-7,-7,16,2,1,4,2,4,2,3,2,2
"DJI",1994,0,7,-7,-7,17,2,1,4,2,4,2,3,2,2
"DJI",1995,0,7,-7,-7,18,2,1,4,2,4,2,3,2,2
"DJI",1996,0,6,-6,-6,19,2,1,4,2,3,2,3,2,3
"DJI",1997,0,6,-6,-6,20,2,1,4,2,3,2,3,2,3
"DJI",1998,0,6,-6,-6,21,2,1,4,2,3,2,3,2,3
"DJI",1999,3,1,2,2,0,2,2,4,3,2,3,7,3,7
"DJI",2000,3,1,2,2,1,2,2,4,3,2,3,7,3,7
"DJI",2001,3,1,2,2,2,2,2,4,3,2,3,7,3,7
"DJI",2002,3,1,2,2,3,2,2,4,3,2,3,7,3,7
"DJI",2003,3,1,2,2,4,2,2,4,3,2,3,7,3,7
"DJI",2004,3,1,2,2,5,2,2,4,3,2,3,7,3,7
"DJI",2005,3,1,2,2,6,2,2,4,3,2,3,7,3,7
"DJI",2006,3,1,2,2,7,2,2,4,3,2,3,7,3,7
"DJI",2007,3,1,2,2,8,2,2,4,3,2,3,7,3,7
"DJI",2008,3,1,2,2,9,2,2,4,3,2,3,7,3,7
"DJI",2009,3,1,2,2,10,2,2,4,3,2,3,7,3,7
"DJI",2010,3,1,2,2,11,2,2,4,3,2,3,7,3,7
"DJI",2011,3,1,2,2,12,2,2,4,3,2,3,7,3,7
"DJI",2012,3,1,2,2,13,2,2,4,3,2,3,7,3,7
"DJI",2013,5,1,4,4,14,2,2,4,4,3,4,7,4,8
"DJI",2014,5,1,4,4,15,2,2,4,4,3,4,7,4,8
"DOM",1945,0,9,-9,-9,13,2,1,4,1,4,1,3,1,1
"DOM",1946,0,9,-9,-9,14,2,1,4,1,4,1,3,1,1
"DOM",1947,0,9,-9,-9,15,2,1,4,1,4,1,3,1,1
"DOM",1948,0,9,-9,-9,16,2,1,4,1,4,1,3,1,1
"DOM",1949,0,9,-9,-9,17,2,1,4,1,4,1,3,1,1
"DOM",1950,0,9,-9,-9,18,2,1,4,1,4,1,3,1,1
"DOM",1951,0,9,-9,-9,19,2,1,4,1,4,1,3,1,1
"DOM",1952,0,9,-9,-9,20,2,1,4,1,4,1,3,1,1
"DOM",1953,0,9,-9,-9,21,2,1,4,1,4,1,3,1,1
"DOM",1954,0,9,-9,-9,22,2,1,4,1,4,1,3,1,1
"DOM",1955,0,9,-9,-9,23,2,1,4,1,4,1,3,1,1
"DOM",1956,0,9,-9,-9,24,2,1,4,1,4,1,3,1,1
"DOM",1957,0,9,-9,-9,25,2,1,4,1,4,1,3,1,1
"DOM",1958,0,9,-9,-9,26,2,1,4,1,4,1,3,1,1
"DOM",1959,0,9,-9,-9,27,2,1,4,1,4,1,3,1,1
"DOM",1960,0,9,-9,-9,28,2,1,4,1,4,1,3,1,1
"DOM",1961,-88,-88,-88,0,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"DOM",1962,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"DOM",1963,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"DOM",1964,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"DOM",1965,-77,-77,-77,0,0,-77,-77,-77,-77,-77,-77,-77,-77,-77
"DOM",1966,1,4,-3,-3,0,2,1,4,3,3,3,3,3,6
"DOM",1967,1,4,-3,-3,1,2,1,4,3,3,3,3,3,6
"DOM",1968,1,4,-3,-3,2,2,1,4,3,3,3,3,3,6
"DOM",1969,1,4,-3,-3,3,2,1,4,3,3,3,3,3,6
"DOM",1970,1,4,-3,-3,4,2,1,4,3,3,3,3,3,6
"DOM",1971,1,4,-3,-3,5,2,1,4,3,3,3,3,3,6
"DOM",1972,1,4,-3,-3,6,2,1,4,3,3,3,3,3,6
"DOM",1973,1,4,-3,-3,7,2,1,4,3,3,3,3,3,6
"DOM",1974,1,4,-3,-3,8,2,1,4,3,3,3,3,3,6
"DOM",1975,1,4,-3,-3,9,2,1,4,3,3,3,3,3,6
"DOM",1976,1,4,-3,-3,10,2,1,4,3,3,3,3,3,6
"DOM",1977,1,4,-3,-3,11,2,1,4,3,3,3,3,3,6
"DOM",1978,6,0,6,6,0,3,3,4,5,2,3,8,5,7
"DOM",1979,6,0,6,6,1,3,3,4,5,2,3,8,5,7
"DOM",1980,6,0,6,6,2,3,3,4,5,2,3,8,5,7
"DOM",1981,6,0,6,6,3,3,3,4,5,2,3,8,5,7
"DOM",1982,6,0,6,6,4,3,3,4,5,2,3,8,5,7
"DOM",1983,6,0,6,6,5,3,3,4,5,2,3,8,5,7
"DOM",1984,6,0,6,6,6,3,3,4,5,2,3,8,5,7
"DOM",1985,6,0,6,6,7,3,3,4,5,2,3,8,5,7
"DOM",1986,6,0,6,6,8,3,3,4,5,2,3,8,5,7
"DOM",1987,6,0,6,6,9,3,3,4,5,2,3,8,5,7
"DOM",1988,6,0,6,6,10,3,3,4,5,2,3,8,5,7
"DOM",1989,6,0,6,6,11,3,3,4,5,2,3,8,5,7
"DOM",1990,6,0,6,6,12,3,3,4,5,2,3,8,5,7
"DOM",1991,6,0,6,6,13,3,3,4,5,2,3,8,5,7
"DOM",1992,6,0,6,6,14,3,3,4,5,2,3,8,5,7
"DOM",1993,6,0,6,6,15,3,3,4,5,2,3,8,5,7
"DOM",1994,5,0,5,5,16,2,2,4,5,2,3,7,5,7
"DOM",1995,5,0,5,5,17,2,2,4,5,2,3,7,5,7
"DOM",1996,8,0,8,8,0,3,3,4,6,2,4,8,6,9
"DOM",1997,8,0,8,8,1,3,3,4,6,2,4,8,6,9
"DOM",1998,8,0,8,8,2,3,3,4,6,2,4,8,6,9
"DOM",1999,8,0,8,8,3,3,3,4,6,2,4,8,6,9
"DOM",2000,8,0,8,8,4,3,3,4,6,2,4,8,6,9
"DOM",2001,8,0,8,8,5,3,3,4,6,2,4,8,6,9
"DOM",2002,8,0,8,8,6,3,3,4,6,2,4,8,6,9
"DOM",2003,8,0,8,8,7,3,3,4,6,2,4,8,6,9
"DOM",2004,8,0,8,8,8,3,3,4,6,2,4,8,6,9
"DOM",2005,8,0,8,8,9,3,3,4,6,2,4,8,6,9
"DOM",2006,8,0,8,8,10,3,3,4,6,2,4,8,6,9
"DOM",2007,8,0,8,8,11,3,3,4,6,2,4,8,6,9
"DOM",2008,8,0,8,8,12,3,3,4,6,2,4,8,6,9
"DOM",2009,8,0,8,8,13,3,3,4,6,2,4,8,6,9
"DOM",2010,8,0,8,8,14,3,3,4,6,2,4,8,6,9
"DOM",2011,8,0,8,8,15,3,3,4,6,2,4,8,6,9
"DOM",2012,8,0,8,8,16,3,3,4,6,2,4,8,6,9
"DOM",2013,8,0,8,8,17,3,3,4,6,2,4,8,6,9
"DOM",2014,8,0,8,8,18,3,3,4,6,2,4,8,6,9
"DRV",1954,0,9,-9,-9,0,2,1,4,1,4,1,3,1,1
"DRV",1955,0,9,-9,-9,1,2,1,4,1,4,1,3,1,1
"DRV",1956,0,9,-9,-9,2,2,1,4,1,4,1,3,1,1
"DRV",1957,0,9,-9,-9,3,2,1,4,1,4,1,3,1,1
"DRV",1958,0,9,-9,-9,4,2,1,4,1,4,1,3,1,1
"DRV",1959,0,9,-9,-9,5,2,1,4,1,4,1,3,1,1
"DRV",1960,0,8,-8,-8,6,2,1,4,2,4,1,3,2,1
"DRV",1961,0,8,-8,-8,7,2,1,4,2,4,1,3,2,1
"DRV",1962,0,8,-8,-8,8,2,1,4,2,4,1,3,2,1
